,item,clause_type,locality,grammatical,counterbalance,mismatch_position,mismatch_feature,nonlocal_subj,local_sub,verb,pronoun,sentence,sentence_no_eos,bert_sentence,surprisal
345,29,embed,nonlocal,0,b,local_subj,number,manager,mechanics,hurt,herself,The manager said that the mechanics hurt herself . <eos>,The manager said that the mechanics hurt herself .,the manager said that the mechanics hurt ***mask*** .,0.026192297884858256
346,29,embed,nonlocal,0,c,local_subj,number,banker,managers,hurt,herself,The banker said that the managers hurt herself . <eos>,The banker said that the managers hurt herself .,the banker said that the managers hurt ***mask*** .,0.018708612958144907
347,29,embed,nonlocal,0,d,local_subj,number,manager,bankers,hurt,herself,The manager said that the bankers hurt herself . <eos>,The manager said that the bankers hurt herself .,the manager said that the bankers hurt ***mask*** .,0.050644457212329665
348,30,embed,local,1,a,none,none,mechanic,manager,injured,herself,The mechanic said that the manager injured herself . <eos>,The mechanic said that the manager injured herself .,the mechanic said that the manager injured ***mask*** .,0.0002583098195025449
349,30,embed,local,1,b,none,none,manager,mechanic,injured,herself,The manager said that the mechanic injured herself . <eos>,The manager said that the mechanic injured herself .,the manager said that the mechanic injured ***mask*** .,0.00025242695919564564
350,30,embed,local,1,c,none,none,banker,manager,injured,herself,The banker said that the manager injured herself . <eos>,The banker said that the manager injured herself .,the banker said that the manager injured ***mask*** .,0.00033523358529627775
351,30,embed,local,1,d,none,none,manager,banker,injured,herself,The manager said that the banker injured herself . <eos>,The manager said that the banker injured herself .,the manager said that the banker injured ***mask*** .,0.0005663774283406885
352,30,embed,local,1,a,nonlocal_subj,number,mechanics,manager,injured,herself,The mechanics said that the manager injured herself . <eos>,The mechanics said that the manager injured herself .,the mechanics said that the manager injured ***mask*** .,0.0019922511280538245
353,30,embed,local,1,b,nonlocal_subj,number,managers,mechanic,injured,herself,The managers said that the mechanic injured herself . <eos>,The managers said that the mechanic injured herself .,the managers said that the mechanic injured ***mask*** .,0.000292052223893544
354,30,embed,local,1,c,nonlocal_subj,number,bankers,manager,injured,herself,The bankers said that the manager injured herself . <eos>,The bankers said that the manager injured herself .,the bankers said that the manager injured ***mask*** .,0.00037149848525736646
355,30,embed,local,1,d,nonlocal_subj,number,managers,banker,injured,herself,The managers said that the banker injured herself . <eos>,The managers said that the banker injured herself .,the managers said that the banker injured ***mask*** .,0.0005473015206402975
356,30,embed,nonlocal,0,a,local_subj,number,mechanic,managers,injured,herself,The mechanic said that the managers injured herself . <eos>,The mechanic said that the managers injured herself .,the mechanic said that the managers injured ***mask*** .,0.0020005388152132377
357,30,embed,nonlocal,0,b,local_subj,number,manager,mechanics,injured,herself,The manager said that the mechanics injured herself . <eos>,The manager said that the mechanics injured herself .,the manager said that the mechanics injured ***mask*** .,0.0036290620630841206
358,30,embed,nonlocal,0,c,local_subj,number,banker,managers,injured,herself,The banker said that the managers injured herself . <eos>,The banker said that the managers injured herself .,the banker said that the managers injured ***mask*** .,0.0028430535418842843
359,30,embed,nonlocal,0,d,local_subj,number,manager,bankers,injured,herself,The manager said that the bankers injured herself . <eos>,The manager said that the bankers injured herself .,the manager said that the bankers injured ***mask*** .,0.009128942632672154
360,31,embed,local,1,a,none,none,mechanic,manager,congratulated,herself,The mechanic said that the manager congratulated herself . <eos>,The mechanic said that the manager congratulated herself .,the mechanic said that the manager congratulated ***mask*** .,0.014295599993390787
361,31,embed,local,1,b,none,none,manager,mechanic,congratulated,herself,The manager said that the mechanic congratulated herself . <eos>,The manager said that the mechanic congratulated herself .,the manager said that the mechanic congratulated ***mask*** .,0.010472601131834479
362,31,embed,local,1,c,none,none,banker,manager,congratulated,herself,The banker said that the manager congratulated herself . <eos>,The banker said that the manager congratulated herself .,the banker said that the manager congratulated ***mask*** .,0.018001679355719946
363,31,embed,local,1,d,none,none,manager,banker,congratulated,herself,The manager said that the banker congratulated herself . <eos>,The manager said that the banker congratulated herself .,the manager said that the banker congratulated ***mask*** .,0.029486575447253034
364,31,embed,local,1,a,nonlocal_subj,number,mechanics,manager,congratulated,herself,The mechanics said that the manager congratulated herself . <eos>,The mechanics said that the manager congratulated herself .,the mechanics said that the manager congratulated ***mask*** .,0.06513235851573466
365,31,embed,local,1,b,nonlocal_subj,number,managers,mechanic,congratulated,herself,The managers said that the mechanic congratulated herself . <eos>,The managers said that the mechanic congratulated herself .,the managers said that the mechanic congratulated ***mask*** .,0.012834517872452586
366,31,embed,local,1,c,nonlocal_subj,number,bankers,manager,congratulated,herself,The bankers said that the manager congratulated herself . <eos>,The bankers said that the manager congratulated herself .,the bankers said that the manager congratulated ***mask*** .,0.029095767391678795
367,31,embed,local,1,d,nonlocal_subj,number,managers,banker,congratulated,herself,The managers said that the banker congratulated herself . <eos>,The managers said that the banker congratulated herself .,the managers said that the banker congratulated ***mask*** .,0.035757327920788555
368,31,embed,nonlocal,0,a,local_subj,number,mechanic,managers,congratulated,herself,The mechanic said that the managers congratulated herself . <eos>,The mechanic said that the managers congratulated herself .,the mechanic said that the managers congratulated ***mask*** .,0.025667760796692866
369,31,embed,nonlocal,0,b,local_subj,number,manager,mechanics,congratulated,herself,The manager said that the mechanics congratulated herself . <eos>,The manager said that the mechanics congratulated herself .,the manager said that the mechanics congratulated ***mask*** .,0.05007426558612675
370,31,embed,nonlocal,0,c,local_subj,number,banker,managers,congratulated,herself,The banker said that the managers congratulated herself . <eos>,The banker said that the managers congratulated herself .,the banker said that the managers congratulated ***mask*** .,0.0317220206522664
371,31,embed,nonlocal,0,d,local_subj,number,manager,bankers,congratulated,herself,The manager said that the bankers congratulated herself . <eos>,The manager said that the bankers congratulated herself .,the manager said that the bankers congratulated ***mask*** .,0.06560584330547367
372,32,embed,local,1,a,none,none,mechanic,manager,embarrassed,herself,The mechanic said that the manager embarrassed herself . <eos>,The mechanic said that the manager embarrassed herself .,the mechanic said that the manager embarrassed ***mask*** .,0.00559875071502315
373,32,embed,local,1,b,none,none,manager,mechanic,embarrassed,herself,The manager said that the mechanic embarrassed herself . <eos>,The manager said that the mechanic embarrassed herself .,the manager said that the mechanic embarrassed ***mask*** .,0.005171864640855977
374,32,embed,local,1,c,none,none,banker,manager,embarrassed,herself,The banker said that the manager embarrassed herself . <eos>,The banker said that the manager embarrassed herself .,the banker said that the manager embarrassed ***mask*** .,0.006312671670355765
375,32,embed,local,1,d,none,none,manager,banker,embarrassed,herself,The manager said that the banker embarrassed herself . <eos>,The manager said that the banker embarrassed herself .,the manager said that the banker embarrassed ***mask*** .,0.011528744079998626
376,32,embed,local,1,a,nonlocal_subj,number,mechanics,manager,embarrassed,herself,The mechanics said that the manager embarrassed herself . <eos>,The mechanics said that the manager embarrassed herself .,the mechanics said that the manager embarrassed ***mask*** .,0.054372053082508094
377,32,embed,local,1,b,nonlocal_subj,number,managers,mechanic,embarrassed,herself,The managers said that the mechanic embarrassed herself . <eos>,The managers said that the mechanic embarrassed herself .,the managers said that the mechanic embarrassed ***mask*** .,0.007587882180083966
378,32,embed,local,1,c,nonlocal_subj,number,bankers,manager,embarrassed,herself,The bankers said that the manager embarrassed herself . <eos>,The bankers said that the manager embarrassed herself .,the bankers said that the manager embarrassed ***mask*** .,0.01023489244781142
379,32,embed,local,1,d,nonlocal_subj,number,managers,banker,embarrassed,herself,The managers said that the banker embarrassed herself . <eos>,The managers said that the banker embarrassed herself .,the managers said that the banker embarrassed ***mask*** .,0.016761125505510004
380,32,embed,nonlocal,0,a,local_subj,number,mechanic,managers,embarrassed,herself,The mechanic said that the managers embarrassed herself . <eos>,The mechanic said that the managers embarrassed herself .,the mechanic said that the managers embarrassed ***mask*** .,0.00914137440956448
381,32,embed,nonlocal,0,b,local_subj,number,manager,mechanics,embarrassed,herself,The manager said that the mechanics embarrassed herself . <eos>,The manager said that the mechanics embarrassed herself .,the manager said that the mechanics embarrassed ***mask*** .,0.02663957369367841
382,32,embed,nonlocal,0,c,local_subj,number,banker,managers,embarrassed,herself,The banker said that the managers embarrassed herself . <eos>,The banker said that the managers embarrassed herself .,the banker said that the managers embarrassed ***mask*** .,0.010342641402655168
383,32,embed,nonlocal,0,d,local_subj,number,manager,bankers,embarrassed,herself,The manager said that the bankers embarrassed herself . <eos>,The manager said that the bankers embarrassed herself .,the manager said that the bankers embarrassed ***mask*** .,0.040486582250953466
384,33,embed,local,1,a,none,none,mechanic,manager,disguised,herself,The mechanic said that the manager disguised herself . <eos>,The mechanic said that the manager disguised herself .,the mechanic said that the manager disguised ***mask*** .,1.2806578563344383e-05
385,33,embed,local,1,b,none,none,manager,mechanic,disguised,herself,The manager said that the mechanic disguised herself . <eos>,The manager said that the mechanic disguised herself .,the manager said that the mechanic disguised ***mask*** .,1.368309116578178e-05
386,33,embed,local,1,c,none,none,banker,manager,disguised,herself,The banker said that the manager disguised herself . <eos>,The banker said that the manager disguised herself .,the banker said that the manager disguised ***mask*** .,1.5693506382818077e-05
