,item,RC_verb,clause_type,locality,grammatical,counterbalance,mismatch_position,mismatch_feature,rc_subj,local_sub,verb,pronoun,sentence,sentence_no_eos,bert_sentence,surprisal
605,51,liked,embed,nonlocal,0,b,matrix_subj,number,teachers,mechanic,injured,himself,The teachers that the mechanic liked injured himself . <eos>,The teachers that the mechanic liked injured himself .,the teachers that the mechanic liked injured ***mask*** .,0.009871370269058708
606,51,liked,embed,nonlocal,0,c,matrix_subj,number,bankers,teacher,injured,himself,The bankers that the teacher liked injured himself . <eos>,The bankers that the teacher liked injured himself .,the bankers that the teacher liked injured ***mask*** .,0.011134766218535794
607,51,liked,embed,nonlocal,0,d,matrix_subj,number,teachers,banker,injured,himself,The teachers that the banker liked injured himself . <eos>,The teachers that the banker liked injured himself .,the teachers that the banker liked injured ***mask*** .,0.013958791943322222
608,51,liked,embed,local,1,a,rc_subj,number,mechanic,teachers,injured,himself,The mechanic that the teachers liked injured himself . <eos>,The mechanic that the teachers liked injured himself .,the mechanic that the teachers liked injured ***mask*** .,0.011785103127654184
609,51,liked,embed,local,1,b,rc_subj,number,teacher,mechanics,injured,himself,The teacher that the mechanics liked injured himself . <eos>,The teacher that the mechanics liked injured himself .,the teacher that the mechanics liked injured ***mask*** .,0.014728027288551172
610,51,liked,embed,local,1,c,rc_subj,number,banker,teachers,injured,himself,The banker that the teachers liked injured himself . <eos>,The banker that the teachers liked injured himself .,the banker that the teachers liked injured ***mask*** .,0.04888269097345949
611,51,liked,embed,local,1,d,rc_subj,number,teacher,bankers,injured,himself,The teacher that the bankers liked injured himself . <eos>,The teacher that the bankers liked injured himself .,the teacher that the bankers liked injured ***mask*** .,0.012391536251998977
612,52,liked,embed,local,1,a,none,none,mechanic,teacher,congratulated,himself,The mechanic that the teacher liked congratulated himself . <eos>,The mechanic that the teacher liked congratulated himself .,the mechanic that the teacher liked congratulated ***mask*** .,0.010410104510124826
613,52,liked,embed,local,1,b,none,none,teacher,mechanic,congratulated,himself,The teacher that the mechanic liked congratulated himself . <eos>,The teacher that the mechanic liked congratulated himself .,the teacher that the mechanic liked congratulated ***mask*** .,0.004813638917462009
614,52,liked,embed,local,1,c,none,none,banker,teacher,congratulated,himself,The banker that the teacher liked congratulated himself . <eos>,The banker that the teacher liked congratulated himself .,the banker that the teacher liked congratulated ***mask*** .,0.012310275863155954
615,52,liked,embed,local,1,d,none,none,teacher,banker,congratulated,himself,The teacher that the banker liked congratulated himself . <eos>,The teacher that the banker liked congratulated himself .,the teacher that the banker liked congratulated ***mask*** .,0.006556842882902956
616,52,liked,embed,nonlocal,0,a,matrix_subj,number,mechanics,teacher,congratulated,himself,The mechanics that the teacher liked congratulated himself . <eos>,The mechanics that the teacher liked congratulated himself .,the mechanics that the teacher liked congratulated ***mask*** .,0.019645636583715015
617,52,liked,embed,nonlocal,0,b,matrix_subj,number,teachers,mechanic,congratulated,himself,The teachers that the mechanic liked congratulated himself . <eos>,The teachers that the mechanic liked congratulated himself .,the teachers that the mechanic liked congratulated ***mask*** .,0.01553538724550018
618,52,liked,embed,nonlocal,0,c,matrix_subj,number,bankers,teacher,congratulated,himself,The bankers that the teacher liked congratulated himself . <eos>,The bankers that the teacher liked congratulated himself .,the bankers that the teacher liked congratulated ***mask*** .,0.020746524103199566
619,52,liked,embed,nonlocal,0,d,matrix_subj,number,teachers,banker,congratulated,himself,The teachers that the banker liked congratulated himself . <eos>,The teachers that the banker liked congratulated himself .,the teachers that the banker liked congratulated ***mask*** .,0.019421197951049046
620,52,liked,embed,local,1,a,rc_subj,number,mechanic,teachers,congratulated,himself,The mechanic that the teachers liked congratulated himself . <eos>,The mechanic that the teachers liked congratulated himself .,the mechanic that the teachers liked congratulated ***mask*** .,0.018344005074394463
621,52,liked,embed,local,1,b,rc_subj,number,teacher,mechanics,congratulated,himself,The teacher that the mechanics liked congratulated himself . <eos>,The teacher that the mechanics liked congratulated himself .,the teacher that the mechanics liked congratulated ***mask*** .,0.00822530117828748
622,52,liked,embed,local,1,c,rc_subj,number,banker,teachers,congratulated,himself,The banker that the teachers liked congratulated himself . <eos>,The banker that the teachers liked congratulated himself .,the banker that the teachers liked congratulated ***mask*** .,0.01840268908691887
623,52,liked,embed,local,1,d,rc_subj,number,teacher,bankers,congratulated,himself,The teacher that the bankers liked congratulated himself . <eos>,The teacher that the bankers liked congratulated himself .,the teacher that the bankers liked congratulated ***mask*** .,0.008664685703823817
624,53,liked,embed,local,1,a,none,none,mechanic,teacher,embarrassed,himself,The mechanic that the teacher liked embarrassed himself . <eos>,The mechanic that the teacher liked embarrassed himself .,the mechanic that the teacher liked embarrassed ***mask*** .,0.05279397372285572
625,53,liked,embed,local,1,b,none,none,teacher,mechanic,embarrassed,himself,The teacher that the mechanic liked embarrassed himself . <eos>,The teacher that the mechanic liked embarrassed himself .,the teacher that the mechanic liked embarrassed ***mask*** .,0.011486872750309466
626,53,liked,embed,local,1,c,none,none,banker,teacher,embarrassed,himself,The banker that the teacher liked embarrassed himself . <eos>,The banker that the teacher liked embarrassed himself .,the banker that the teacher liked embarrassed ***mask*** .,0.05786114737369735
627,53,liked,embed,local,1,d,none,none,teacher,banker,embarrassed,himself,The teacher that the banker liked embarrassed himself . <eos>,The teacher that the banker liked embarrassed himself .,the teacher that the banker liked embarrassed ***mask*** .,0.02109429267378957
628,53,liked,embed,nonlocal,0,a,matrix_subj,number,mechanics,teacher,embarrassed,himself,The mechanics that the teacher liked embarrassed himself . <eos>,The mechanics that the teacher liked embarrassed himself .,the mechanics that the teacher liked embarrassed ***mask*** .,0.08028286679357634
629,53,liked,embed,nonlocal,0,b,matrix_subj,number,teachers,mechanic,embarrassed,himself,The teachers that the mechanic liked embarrassed himself . <eos>,The teachers that the mechanic liked embarrassed himself .,the teachers that the mechanic liked embarrassed ***mask*** .,0.019450600667173253
630,53,liked,embed,nonlocal,0,c,matrix_subj,number,bankers,teacher,embarrassed,himself,The bankers that the teacher liked embarrassed himself . <eos>,The bankers that the teacher liked embarrassed himself .,the bankers that the teacher liked embarrassed ***mask*** .,0.0756805898044396
631,53,liked,embed,nonlocal,0,d,matrix_subj,number,teachers,banker,embarrassed,himself,The teachers that the banker liked embarrassed himself . <eos>,The teachers that the banker liked embarrassed himself .,the teachers that the banker liked embarrassed ***mask*** .,0.03145010152104908
632,53,liked,embed,local,1,a,rc_subj,number,mechanic,teachers,embarrassed,himself,The mechanic that the teachers liked embarrassed himself . <eos>,The mechanic that the teachers liked embarrassed himself .,the mechanic that the teachers liked embarrassed ***mask*** .,0.07564118866281064
633,53,liked,embed,local,1,b,rc_subj,number,teacher,mechanics,embarrassed,himself,The teacher that the mechanics liked embarrassed himself . <eos>,The teacher that the mechanics liked embarrassed himself .,the teacher that the mechanics liked embarrassed ***mask*** .,0.017883924355764493
634,53,liked,embed,local,1,c,rc_subj,number,banker,teachers,embarrassed,himself,The banker that the teachers liked embarrassed himself . <eos>,The banker that the teachers liked embarrassed himself .,the banker that the teachers liked embarrassed ***mask*** .,0.08019012634044123
635,53,liked,embed,local,1,d,rc_subj,number,teacher,bankers,embarrassed,himself,The teacher that the bankers liked embarrassed himself . <eos>,The teacher that the bankers liked embarrassed himself .,the teacher that the bankers liked embarrassed ***mask*** .,0.03019411381251493
636,54,liked,embed,local,1,a,none,none,mechanic,teacher,disguised,himself,The mechanic that the teacher liked disguised himself . <eos>,The mechanic that the teacher liked disguised himself .,the mechanic that the teacher liked disguised ***mask*** .,0.0005966114075851532
637,54,liked,embed,local,1,b,none,none,teacher,mechanic,disguised,himself,The teacher that the mechanic liked disguised himself . <eos>,The teacher that the mechanic liked disguised himself .,the teacher that the mechanic liked disguised ***mask*** .,0.00030407710038239563
638,54,liked,embed,local,1,c,none,none,banker,teacher,disguised,himself,The banker that the teacher liked disguised himself . <eos>,The banker that the teacher liked disguised himself .,the banker that the teacher liked disguised ***mask*** .,0.0018000786729831992
639,54,liked,embed,local,1,d,none,none,teacher,banker,disguised,himself,The teacher that the banker liked disguised himself . <eos>,The teacher that the banker liked disguised himself .,the teacher that the banker liked disguised ***mask*** .,0.0008398883290304158
640,54,liked,embed,nonlocal,0,a,matrix_subj,number,mechanics,teacher,disguised,himself,The mechanics that the teacher liked disguised himself . <eos>,The mechanics that the teacher liked disguised himself .,the mechanics that the teacher liked disguised ***mask*** .,0.0010912674630739166
641,54,liked,embed,nonlocal,0,b,matrix_subj,number,teachers,mechanic,disguised,himself,The teachers that the mechanic liked disguised himself . <eos>,The teachers that the mechanic liked disguised himself .,the teachers that the mechanic liked disguised ***mask*** .,0.0005745914573966325
