,item,clause_type,locality,c-command,grammatical,counterbalance,subject,mismatch_position,mismatch_feature,head_noun,distractor_noun,verb,pronoun,sentence,sentence_no_eos,bert_sentence,surprisal
323,27,simple,local,c-command,1,b,female,distractor,number,daughters,girl,dedicated,themselves,The daughters near the girl dedicated themselves . <eos>,The daughters near the girl dedicated themselves .,the daughters near the girl dedicated ***mask*** .,0.00013313532204076492
324,28,simple,local,c-command,1,a,male,none,none,boys,sons,declared,themselves,The boys near the sons declared themselves . <eos>,The boys near the sons declared themselves .,the boys near the sons declared ***mask*** .,0.00039097571293737857
325,28,simple,local,c-command,1,b,male,none,none,sons,boys,declared,themselves,The sons near the boys declared themselves . <eos>,The sons near the boys declared themselves .,the sons near the boys declared ***mask*** .,0.00040389061836748613
326,28,simple,local,c-command,1,a,female,none,none,girls,daughters,declared,themselves,The girls near the daughters declared themselves . <eos>,The girls near the daughters declared themselves .,the girls near the daughters declared ***mask*** .,0.0001859557176413488
327,28,simple,local,c-command,1,b,female,none,none,daughters,girls,declared,themselves,The daughters near the girls declared themselves . <eos>,The daughters near the girls declared themselves .,the daughters near the girls declared ***mask*** .,0.00022940910573324833
328,28,simple,local,no-c-command,0,a,male,head,number,boy,sons,declared,themselves,The boy near the sons declared themselves . <eos>,The boy near the sons declared themselves .,the boy near the sons declared ***mask*** .,0.027921189580440528
329,28,simple,local,no-c-command,0,b,male,head,number,son,boys,declared,themselves,The son near the boys declared themselves . <eos>,The son near the boys declared themselves .,the son near the boys declared ***mask*** .,0.02113459182816816
330,28,simple,local,no-c-command,0,a,female,head,number,girl,daughters,declared,themselves,The girl near the daughters declared themselves . <eos>,The girl near the daughters declared themselves .,the girl near the daughters declared ***mask*** .,0.018695021458553337
331,28,simple,local,no-c-command,0,b,female,head,number,daughter,girls,declared,themselves,The daughter near the girls declared themselves . <eos>,The daughter near the girls declared themselves .,the daughter near the girls declared ***mask*** .,0.025128608491951965
332,28,simple,local,c-command,1,a,male,distractor,number,boys,son,declared,themselves,The boys near the son declared themselves . <eos>,The boys near the son declared themselves .,the boys near the son declared ***mask*** .,0.0003688131559216633
333,28,simple,local,c-command,1,b,male,distractor,number,sons,boy,declared,themselves,The sons near the boy declared themselves . <eos>,The sons near the boy declared themselves .,the sons near the boy declared ***mask*** .,0.0003142216016045689
334,28,simple,local,c-command,1,a,female,distractor,number,girls,daughter,declared,themselves,The girls near the daughter declared themselves . <eos>,The girls near the daughter declared themselves .,the girls near the daughter declared ***mask*** .,0.00041222404616487096
335,28,simple,local,c-command,1,b,female,distractor,number,daughters,girl,declared,themselves,The daughters near the girl declared themselves . <eos>,The daughters near the girl declared themselves .,the daughters near the girl declared ***mask*** .,0.00035549581175104285
336,29,simple,local,c-command,1,a,male,none,none,boys,sons,proved,themselves,The boys near the sons proved themselves . <eos>,The boys near the sons proved themselves .,the boys near the sons proved ***mask*** .,0.0007115384167515859
337,29,simple,local,c-command,1,b,male,none,none,sons,boys,proved,themselves,The sons near the boys proved themselves . <eos>,The sons near the boys proved themselves .,the sons near the boys proved ***mask*** .,0.0005227300284256419
338,29,simple,local,c-command,1,a,female,none,none,girls,daughters,proved,themselves,The girls near the daughters proved themselves . <eos>,The girls near the daughters proved themselves .,the girls near the daughters proved ***mask*** .,0.0014453392613661667
339,29,simple,local,c-command,1,b,female,none,none,daughters,girls,proved,themselves,The daughters near the girls proved themselves . <eos>,The daughters near the girls proved themselves .,the daughters near the girls proved ***mask*** .,0.0012503060169457108
340,29,simple,local,no-c-command,0,a,male,head,number,boy,sons,proved,themselves,The boy near the sons proved themselves . <eos>,The boy near the sons proved themselves .,the boy near the sons proved ***mask*** .,0.042871495834412
341,29,simple,local,no-c-command,0,b,male,head,number,son,boys,proved,themselves,The son near the boys proved themselves . <eos>,The son near the boys proved themselves .,the son near the boys proved ***mask*** .,0.01628861444080815
342,29,simple,local,no-c-command,0,a,female,head,number,girl,daughters,proved,themselves,The girl near the daughters proved themselves . <eos>,The girl near the daughters proved themselves .,the girl near the daughters proved ***mask*** .,0.08780707684738093
343,29,simple,local,no-c-command,0,b,female,head,number,daughter,girls,proved,themselves,The daughter near the girls proved themselves . <eos>,The daughter near the girls proved themselves .,the daughter near the girls proved ***mask*** .,0.036836130284324115
344,29,simple,local,c-command,1,a,male,distractor,number,boys,son,proved,themselves,The boys near the son proved themselves . <eos>,The boys near the son proved themselves .,the boys near the son proved ***mask*** .,0.0008791800643374393
345,29,simple,local,c-command,1,b,male,distractor,number,sons,boy,proved,themselves,The sons near the boy proved themselves . <eos>,The sons near the boy proved themselves .,the sons near the boy proved ***mask*** .,0.0005465276451315206
346,29,simple,local,c-command,1,a,female,distractor,number,girls,daughter,proved,themselves,The girls near the daughter proved themselves . <eos>,The girls near the daughter proved themselves .,the girls near the daughter proved ***mask*** .,0.0014015622664568233
347,29,simple,local,c-command,1,b,female,distractor,number,daughters,girl,proved,themselves,The daughters near the girl proved themselves . <eos>,The daughters near the girl proved themselves .,the daughters near the girl proved ***mask*** .,0.001297299717490411
348,30,simple,local,c-command,1,a,male,none,none,boys,sons,shot,themselves,The boys near the sons shot themselves . <eos>,The boys near the sons shot themselves .,the boys near the sons shot ***mask*** .,0.0013314668772751708
349,30,simple,local,c-command,1,b,male,none,none,sons,boys,shot,themselves,The sons near the boys shot themselves . <eos>,The sons near the boys shot themselves .,the sons near the boys shot ***mask*** .,0.0010728420084227311
350,30,simple,local,c-command,1,a,female,none,none,girls,daughters,shot,themselves,The girls near the daughters shot themselves . <eos>,The girls near the daughters shot themselves .,the girls near the daughters shot ***mask*** .,0.00032671678719620645
351,30,simple,local,c-command,1,b,female,none,none,daughters,girls,shot,themselves,The daughters near the girls shot themselves . <eos>,The daughters near the girls shot themselves .,the daughters near the girls shot ***mask*** .,0.0004298567396680373
352,30,simple,local,no-c-command,0,a,male,head,number,boy,sons,shot,themselves,The boy near the sons shot themselves . <eos>,The boy near the sons shot themselves .,the boy near the sons shot ***mask*** .,0.05847661808741514
353,30,simple,local,no-c-command,0,b,male,head,number,son,boys,shot,themselves,The son near the boys shot themselves . <eos>,The son near the boys shot themselves .,the son near the boys shot ***mask*** .,0.017824620443263797
354,30,simple,local,no-c-command,0,a,female,head,number,girl,daughters,shot,themselves,The girl near the daughters shot themselves . <eos>,The girl near the daughters shot themselves .,the girl near the daughters shot ***mask*** .,0.028936155565385275
355,30,simple,local,no-c-command,0,b,female,head,number,daughter,girls,shot,themselves,The daughter near the girls shot themselves . <eos>,The daughter near the girls shot themselves .,the daughter near the girls shot ***mask*** .,0.012304484800939035
356,30,simple,local,c-command,1,a,male,distractor,number,boys,son,shot,themselves,The boys near the son shot themselves . <eos>,The boys near the son shot themselves .,the boys near the son shot ***mask*** .,0.003692301765750216
357,30,simple,local,c-command,1,b,male,distractor,number,sons,boy,shot,themselves,The sons near the boy shot themselves . <eos>,The sons near the boy shot themselves .,the sons near the boy shot ***mask*** .,0.0027903971216138757
358,30,simple,local,c-command,1,a,female,distractor,number,girls,daughter,shot,themselves,The girls near the daughter shot themselves . <eos>,The girls near the daughter shot themselves .,the girls near the daughter shot ***mask*** .,0.0009788449395703703
359,30,simple,local,c-command,1,b,female,distractor,number,daughters,girl,shot,themselves,The daughters near the girl shot themselves . <eos>,The daughters near the girl shot themselves .,the daughters near the girl shot ***mask*** .,0.001396329649168741
