,item,RC_verb,clause_type,locality,grammatical,counterbalance,mismatch_position,mismatch_feature,nonlocal_subj,local_sub,verb,pronoun,sentence,sentence_no_eos,bert_sentence,surprisal
568,48,liked,embed,nonlocal,0,a,matrix_subj,number,mechanics,officer,hated,herself,The mechanics that the officer liked hated herself . <eos>,The mechanics that the officer liked hated herself .,the mechanics that the officer liked hated ***mask*** .,0.3438846277644936
569,48,liked,embed,nonlocal,0,b,matrix_subj,number,officers,mechanic,hated,herself,The officers that the mechanic liked hated herself . <eos>,The officers that the mechanic liked hated herself .,the officers that the mechanic liked hated ***mask*** .,0.35708754953769006
570,48,liked,embed,nonlocal,0,c,matrix_subj,number,bankers,officer,hated,herself,The bankers that the officer liked hated herself . <eos>,The bankers that the officer liked hated herself .,the bankers that the officer liked hated ***mask*** .,0.23399916818077135
571,48,liked,embed,nonlocal,0,d,matrix_subj,number,officers,banker,hated,herself,The officers that the banker liked hated herself . <eos>,The officers that the banker liked hated herself .,the officers that the banker liked hated ***mask*** .,0.6134402368175709
572,48,liked,embed,local,1,a,rc_subj,number,mechanic,officers,hated,herself,The mechanic that the officers liked hated herself . <eos>,The mechanic that the officers liked hated herself .,the mechanic that the officers liked hated ***mask*** .,0.3879708361528408
573,48,liked,embed,local,1,b,rc_subj,number,officer,mechanics,hated,herself,The officer that the mechanics liked hated herself . <eos>,The officer that the mechanics liked hated herself .,the officer that the mechanics liked hated ***mask*** .,0.15865704181122336
574,48,liked,embed,local,1,c,rc_subj,number,banker,officers,hated,herself,The banker that the officers liked hated herself . <eos>,The banker that the officers liked hated herself .,the banker that the officers liked hated ***mask*** .,0.2894033717881407
575,48,liked,embed,local,1,d,rc_subj,number,officer,bankers,hated,herself,The officer that the bankers liked hated herself . <eos>,The officer that the bankers liked hated herself .,the officer that the bankers liked hated ***mask*** .,0.40572254141077596
576,49,liked,embed,local,1,a,none,none,mechanic,officer,doubted,herself,The mechanic that the officer liked doubted herself . <eos>,The mechanic that the officer liked doubted herself .,the mechanic that the officer liked doubted ***mask*** .,0.03463728070246885
577,49,liked,embed,local,1,b,none,none,officer,mechanic,doubted,herself,The officer that the mechanic liked doubted herself . <eos>,The officer that the mechanic liked doubted herself .,the officer that the mechanic liked doubted ***mask*** .,0.05286674646950012
578,49,liked,embed,local,1,c,none,none,banker,officer,doubted,herself,The banker that the officer liked doubted herself . <eos>,The banker that the officer liked doubted herself .,the banker that the officer liked doubted ***mask*** .,0.036136824470345066
579,49,liked,embed,local,1,d,none,none,officer,banker,doubted,herself,The officer that the banker liked doubted herself . <eos>,The officer that the banker liked doubted herself .,the officer that the banker liked doubted ***mask*** .,0.06284474165085852
580,49,liked,embed,nonlocal,0,a,matrix_subj,number,mechanics,officer,doubted,herself,The mechanics that the officer liked doubted herself . <eos>,The mechanics that the officer liked doubted herself .,the mechanics that the officer liked doubted ***mask*** .,0.05989914347209651
581,49,liked,embed,nonlocal,0,b,matrix_subj,number,officers,mechanic,doubted,herself,The officers that the mechanic liked doubted herself . <eos>,The officers that the mechanic liked doubted herself .,the officers that the mechanic liked doubted ***mask*** .,0.0995448856706692
582,49,liked,embed,nonlocal,0,c,matrix_subj,number,bankers,officer,doubted,herself,The bankers that the officer liked doubted herself . <eos>,The bankers that the officer liked doubted herself .,the bankers that the officer liked doubted ***mask*** .,0.059183700966927946
583,49,liked,embed,nonlocal,0,d,matrix_subj,number,officers,banker,doubted,herself,The officers that the banker liked doubted herself . <eos>,The officers that the banker liked doubted herself .,the officers that the banker liked doubted ***mask*** .,0.12633920812184848
584,49,liked,embed,local,1,a,rc_subj,number,mechanic,officers,doubted,herself,The mechanic that the officers liked doubted herself . <eos>,The mechanic that the officers liked doubted herself .,the mechanic that the officers liked doubted ***mask*** .,0.03843229201977564
585,49,liked,embed,local,1,b,rc_subj,number,officer,mechanics,doubted,herself,The officer that the mechanics liked doubted herself . <eos>,The officer that the mechanics liked doubted herself .,the officer that the mechanics liked doubted ***mask*** .,0.05179322314551595
586,49,liked,embed,local,1,c,rc_subj,number,banker,officers,doubted,herself,The banker that the officers liked doubted herself . <eos>,The banker that the officers liked doubted herself .,the banker that the officers liked doubted ***mask*** .,0.059594365099976586
587,49,liked,embed,local,1,d,rc_subj,number,officer,bankers,doubted,herself,The officer that the bankers liked doubted herself . <eos>,The officer that the bankers liked doubted herself .,the officer that the bankers liked doubted ***mask*** .,0.09240038391853893
588,50,liked,embed,local,1,a,none,none,mechanic,teacher,hurt,herself,The mechanic that the teacher liked hurt herself . <eos>,The mechanic that the teacher liked hurt herself .,the mechanic that the teacher liked hurt ***mask*** .,0.062206862387953275
589,50,liked,embed,local,1,b,none,none,teacher,mechanic,hurt,herself,The teacher that the mechanic liked hurt herself . <eos>,The teacher that the mechanic liked hurt herself .,the teacher that the mechanic liked hurt ***mask*** .,0.040669975533059996
590,50,liked,embed,local,1,c,none,none,banker,teacher,hurt,herself,The banker that the teacher liked hurt herself . <eos>,The banker that the teacher liked hurt herself .,the banker that the teacher liked hurt ***mask*** .,0.08015284742479346
591,50,liked,embed,local,1,d,none,none,teacher,banker,hurt,herself,The teacher that the banker liked hurt herself . <eos>,The teacher that the banker liked hurt herself .,the teacher that the banker liked hurt ***mask*** .,0.06815739635011202
592,50,liked,embed,nonlocal,0,a,matrix_subj,number,mechanics,teacher,hurt,herself,The mechanics that the teacher liked hurt herself . <eos>,The mechanics that the teacher liked hurt herself .,the mechanics that the teacher liked hurt ***mask*** .,0.1830163446139764
593,50,liked,embed,nonlocal,0,b,matrix_subj,number,teachers,mechanic,hurt,herself,The teachers that the mechanic liked hurt herself . <eos>,The teachers that the mechanic liked hurt herself .,the teachers that the mechanic liked hurt ***mask*** .,0.05387264820278242
594,50,liked,embed,nonlocal,0,c,matrix_subj,number,bankers,teacher,hurt,herself,The bankers that the teacher liked hurt herself . <eos>,The bankers that the teacher liked hurt herself .,the bankers that the teacher liked hurt ***mask*** .,0.18358889810276513
595,50,liked,embed,nonlocal,0,d,matrix_subj,number,teachers,banker,hurt,herself,The teachers that the banker liked hurt herself . <eos>,The teachers that the banker liked hurt herself .,the teachers that the banker liked hurt ***mask*** .,0.07678883486273237
596,50,liked,embed,local,1,a,rc_subj,number,mechanic,teachers,hurt,herself,The mechanic that the teachers liked hurt herself . <eos>,The mechanic that the teachers liked hurt herself .,the mechanic that the teachers liked hurt ***mask*** .,0.07689531126427394
597,50,liked,embed,local,1,b,rc_subj,number,teacher,mechanics,hurt,herself,The teacher that the mechanics liked hurt herself . <eos>,The teacher that the mechanics liked hurt herself .,the teacher that the mechanics liked hurt ***mask*** .,0.04299324274542544
598,50,liked,embed,local,1,c,rc_subj,number,banker,teachers,hurt,herself,The banker that the teachers liked hurt herself . <eos>,The banker that the teachers liked hurt herself .,the banker that the teachers liked hurt ***mask*** .,0.11046122697034383
599,50,liked,embed,local,1,d,rc_subj,number,teacher,bankers,hurt,herself,The teacher that the bankers liked hurt herself . <eos>,The teacher that the bankers liked hurt herself .,the teacher that the bankers liked hurt ***mask*** .,0.08056472205701383
600,51,liked,embed,local,1,a,none,none,mechanic,teacher,injured,herself,The mechanic that the teacher liked injured herself . <eos>,The mechanic that the teacher liked injured herself .,the mechanic that the teacher liked injured ***mask*** .,0.017682581088379647
601,51,liked,embed,local,1,b,none,none,teacher,mechanic,injured,herself,The teacher that the mechanic liked injured herself . <eos>,The teacher that the mechanic liked injured herself .,the teacher that the mechanic liked injured ***mask*** .,0.13995608104905455
602,51,liked,embed,local,1,c,none,none,banker,teacher,injured,herself,The banker that the teacher liked injured herself . <eos>,The banker that the teacher liked injured herself .,the banker that the teacher liked injured ***mask*** .,0.1645469383921407
603,51,liked,embed,local,1,d,none,none,teacher,banker,injured,herself,The teacher that the banker liked injured herself . <eos>,The teacher that the banker liked injured herself .,the teacher that the banker liked injured ***mask*** .,0.21278519288814393
604,51,liked,embed,nonlocal,0,a,matrix_subj,number,mechanics,teacher,injured,herself,The mechanics that the teacher liked injured herself . <eos>,The mechanics that the teacher liked injured herself .,the mechanics that the teacher liked injured ***mask*** .,0.03801944983844672
