item,RC_verb,clause_type,locality,grammatical,counterbalance,mismatch_position,mismatch_feature,nonlocal_subj,local_sub,verb,pronoun,sentence,sentence_no_eos
38,liked,embed,local,1,d,rc_subj,number,customer,bankers,congratulated,herself,The customer that the bankers liked congratulated herself . <eos>,The customer that the bankers liked congratulated herself .
39,liked,embed,local,1,a,none,none,mechanic,customer,embarrassed,herself,The mechanic that the customer liked embarrassed herself . <eos>,The mechanic that the customer liked embarrassed herself .
39,liked,embed,local,1,b,none,none,customer,mechanic,embarrassed,herself,The customer that the mechanic liked embarrassed herself . <eos>,The customer that the mechanic liked embarrassed herself .
39,liked,embed,local,1,c,none,none,banker,customer,embarrassed,herself,The banker that the customer liked embarrassed herself . <eos>,The banker that the customer liked embarrassed herself .
39,liked,embed,local,1,d,none,none,customer,banker,embarrassed,herself,The customer that the banker liked embarrassed herself . <eos>,The customer that the banker liked embarrassed herself .
39,liked,embed,nonlocal,0,a,matrix_subj,number,mechanics,customer,embarrassed,herself,The mechanics that the customer liked embarrassed herself . <eos>,The mechanics that the customer liked embarrassed herself .
39,liked,embed,nonlocal,0,b,matrix_subj,number,customers,mechanic,embarrassed,herself,The customers that the mechanic liked embarrassed herself . <eos>,The customers that the mechanic liked embarrassed herself .
39,liked,embed,nonlocal,0,c,matrix_subj,number,bankers,customer,embarrassed,herself,The bankers that the customer liked embarrassed herself . <eos>,The bankers that the customer liked embarrassed herself .
39,liked,embed,nonlocal,0,d,matrix_subj,number,customers,banker,embarrassed,herself,The customers that the banker liked embarrassed herself . <eos>,The customers that the banker liked embarrassed herself .
39,liked,embed,local,1,a,rc_subj,number,mechanic,customers,embarrassed,herself,The mechanic that the customers liked embarrassed herself . <eos>,The mechanic that the customers liked embarrassed herself .
39,liked,embed,local,1,b,rc_subj,number,customer,mechanics,embarrassed,herself,The customer that the mechanics liked embarrassed herself . <eos>,The customer that the mechanics liked embarrassed herself .
39,liked,embed,local,1,c,rc_subj,number,banker,customers,embarrassed,herself,The banker that the customers liked embarrassed herself . <eos>,The banker that the customers liked embarrassed herself .
39,liked,embed,local,1,d,rc_subj,number,customer,bankers,embarrassed,herself,The customer that the bankers liked embarrassed herself . <eos>,The customer that the bankers liked embarrassed herself .
40,liked,embed,local,1,a,none,none,mechanic,customer,disguised,herself,The mechanic that the customer liked disguised herself . <eos>,The mechanic that the customer liked disguised herself .
40,liked,embed,local,1,b,none,none,customer,mechanic,disguised,herself,The customer that the mechanic liked disguised herself . <eos>,The customer that the mechanic liked disguised herself .
40,liked,embed,local,1,c,none,none,banker,customer,disguised,herself,The banker that the customer liked disguised herself . <eos>,The banker that the customer liked disguised herself .
40,liked,embed,local,1,d,none,none,customer,banker,disguised,herself,The customer that the banker liked disguised herself . <eos>,The customer that the banker liked disguised herself .
40,liked,embed,nonlocal,0,a,matrix_subj,number,mechanics,customer,disguised,herself,The mechanics that the customer liked disguised herself . <eos>,The mechanics that the customer liked disguised herself .
40,liked,embed,nonlocal,0,b,matrix_subj,number,customers,mechanic,disguised,herself,The customers that the mechanic liked disguised herself . <eos>,The customers that the mechanic liked disguised herself .
40,liked,embed,nonlocal,0,c,matrix_subj,number,bankers,customer,disguised,herself,The bankers that the customer liked disguised herself . <eos>,The bankers that the customer liked disguised herself .
40,liked,embed,nonlocal,0,d,matrix_subj,number,customers,banker,disguised,herself,The customers that the banker liked disguised herself . <eos>,The customers that the banker liked disguised herself .
40,liked,embed,local,1,a,rc_subj,number,mechanic,customers,disguised,herself,The mechanic that the customers liked disguised herself . <eos>,The mechanic that the customers liked disguised herself .
40,liked,embed,local,1,b,rc_subj,number,customer,mechanics,disguised,herself,The customer that the mechanics liked disguised herself . <eos>,The customer that the mechanics liked disguised herself .
40,liked,embed,local,1,c,rc_subj,number,banker,customers,disguised,herself,The banker that the customers liked disguised herself . <eos>,The banker that the customers liked disguised herself .
40,liked,embed,local,1,d,rc_subj,number,customer,bankers,disguised,herself,The customer that the bankers liked disguised herself . <eos>,The customer that the bankers liked disguised herself .
41,liked,embed,local,1,a,none,none,mechanic,customer,hated,herself,The mechanic that the customer liked hated herself . <eos>,The mechanic that the customer liked hated herself .
41,liked,embed,local,1,b,none,none,customer,mechanic,hated,herself,The customer that the mechanic liked hated herself . <eos>,The customer that the mechanic liked hated herself .
41,liked,embed,local,1,c,none,none,banker,customer,hated,herself,The banker that the customer liked hated herself . <eos>,The banker that the customer liked hated herself .
41,liked,embed,local,1,d,none,none,customer,banker,hated,herself,The customer that the banker liked hated herself . <eos>,The customer that the banker liked hated herself .
41,liked,embed,nonlocal,0,a,matrix_subj,number,mechanics,customer,hated,herself,The mechanics that the customer liked hated herself . <eos>,The mechanics that the customer liked hated herself .
41,liked,embed,nonlocal,0,b,matrix_subj,number,customers,mechanic,hated,herself,The customers that the mechanic liked hated herself . <eos>,The customers that the mechanic liked hated herself .
41,liked,embed,nonlocal,0,c,matrix_subj,number,bankers,customer,hated,herself,The bankers that the customer liked hated herself . <eos>,The bankers that the customer liked hated herself .
41,liked,embed,nonlocal,0,d,matrix_subj,number,customers,banker,hated,herself,The customers that the banker liked hated herself . <eos>,The customers that the banker liked hated herself .
41,liked,embed,local,1,a,rc_subj,number,mechanic,customers,hated,herself,The mechanic that the customers liked hated herself . <eos>,The mechanic that the customers liked hated herself .
41,liked,embed,local,1,b,rc_subj,number,customer,mechanics,hated,herself,The customer that the mechanics liked hated herself . <eos>,The customer that the mechanics liked hated herself .
41,liked,embed,local,1,c,rc_subj,number,banker,customers,hated,herself,The banker that the customers liked hated herself . <eos>,The banker that the customers liked hated herself .
41,liked,embed,local,1,d,rc_subj,number,customer,bankers,hated,herself,The customer that the bankers liked hated herself . <eos>,The customer that the bankers liked hated herself .
42,liked,embed,local,1,a,none,none,mechanic,customer,doubted,herself,The mechanic that the customer liked doubted herself . <eos>,The mechanic that the customer liked doubted herself .
42,liked,embed,local,1,b,none,none,customer,mechanic,doubted,herself,The customer that the mechanic liked doubted herself . <eos>,The customer that the mechanic liked doubted herself .
42,liked,embed,local,1,c,none,none,banker,customer,doubted,herself,The banker that the customer liked doubted herself . <eos>,The banker that the customer liked doubted herself .
42,liked,embed,local,1,d,none,none,customer,banker,doubted,herself,The customer that the banker liked doubted herself . <eos>,The customer that the banker liked doubted herself .
42,liked,embed,nonlocal,0,a,matrix_subj,number,mechanics,customer,doubted,herself,The mechanics that the customer liked doubted herself . <eos>,The mechanics that the customer liked doubted herself .
42,liked,embed,nonlocal,0,b,matrix_subj,number,customers,mechanic,doubted,herself,The customers that the mechanic liked doubted herself . <eos>,The customers that the mechanic liked doubted herself .
42,liked,embed,nonlocal,0,c,matrix_subj,number,bankers,customer,doubted,herself,The bankers that the customer liked doubted herself . <eos>,The bankers that the customer liked doubted herself .
42,liked,embed,nonlocal,0,d,matrix_subj,number,customers,banker,doubted,herself,The customers that the banker liked doubted herself . <eos>,The customers that the banker liked doubted herself .
42,liked,embed,local,1,a,rc_subj,number,mechanic,customers,doubted,herself,The mechanic that the customers liked doubted herself . <eos>,The mechanic that the customers liked doubted herself .
42,liked,embed,local,1,b,rc_subj,number,customer,mechanics,doubted,herself,The customer that the mechanics liked doubted herself . <eos>,The customer that the mechanics liked doubted herself .
42,liked,embed,local,1,c,rc_subj,number,banker,customers,doubted,herself,The banker that the customers liked doubted herself . <eos>,The banker that the customers liked doubted herself .
42,liked,embed,local,1,d,rc_subj,number,customer,bankers,doubted,herself,The customer that the bankers liked doubted herself . <eos>,The customer that the bankers liked doubted herself .
43,liked,embed,local,1,a,none,none,mechanic,officer,hurt,herself,The mechanic that the officer liked hurt herself . <eos>,The mechanic that the officer liked hurt herself .
43,liked,embed,local,1,b,none,none,officer,mechanic,hurt,herself,The officer that the mechanic liked hurt herself . <eos>,The officer that the mechanic liked hurt herself .
43,liked,embed,local,1,c,none,none,banker,officer,hurt,herself,The banker that the officer liked hurt herself . <eos>,The banker that the officer liked hurt herself .
43,liked,embed,local,1,d,none,none,officer,banker,hurt,herself,The officer that the banker liked hurt herself . <eos>,The officer that the banker liked hurt herself .
43,liked,embed,nonlocal,0,a,matrix_subj,number,mechanics,officer,hurt,herself,The mechanics that the officer liked hurt herself . <eos>,The mechanics that the officer liked hurt herself .
