item,rc_verb,clause_type,locality,grammatical,counterbalance,mismatch_position,mismatch_feature,nonlocal_subj,local_sub,verb,pronoun,sentence,sentence_no_eos
31,taught,embed,nonlocal,0,b,matrix_subj,gender,maid,pilot,had admired,himself,The maid who taught the pilot had admired himself . <eos>,The maid who taught the pilot had admired himself .
31,taught,embed,local,1,a,rc_subj,gender,president,maid,had admired,himself,The president who taught the maid had admired himself . <eos>,The president who taught the maid had admired himself .
31,taught,embed,local,1,b,rc_subj,gender,pilot,maid,had admired,himself,The pilot who taught the maid had admired himself . <eos>,The pilot who taught the maid had admired himself .
32,taught,embed,local,1,a,none,none,president,pilot,had convinced,himself,The president who taught the pilot had convinced himself . <eos>,The president who taught the pilot had convinced himself .
32,taught,embed,local,1,b,none,none,pilot,president,had convinced,himself,The pilot who taught the president had convinced himself . <eos>,The pilot who taught the president had convinced himself .
32,taught,embed,nonlocal,0,a,matrix_subj,gender,maid,president,had convinced,himself,The maid who taught the president had convinced himself . <eos>,The maid who taught the president had convinced himself .
32,taught,embed,nonlocal,0,b,matrix_subj,gender,maid,pilot,had convinced,himself,The maid who taught the pilot had convinced himself . <eos>,The maid who taught the pilot had convinced himself .
32,taught,embed,local,1,a,rc_subj,gender,president,maid,had convinced,himself,The president who taught the maid had convinced himself . <eos>,The president who taught the maid had convinced himself .
32,taught,embed,local,1,b,rc_subj,gender,pilot,maid,had convinced,himself,The pilot who taught the maid had convinced himself . <eos>,The pilot who taught the maid had convinced himself .
33,taught,embed,local,1,a,none,none,president,pilot,saw,himself,The president who taught the pilot saw himself . <eos>,The president who taught the pilot saw himself .
33,taught,embed,local,1,b,none,none,pilot,president,saw,himself,The pilot who taught the president saw himself . <eos>,The pilot who taught the president saw himself .
33,taught,embed,nonlocal,0,a,matrix_subj,gender,maid,president,saw,himself,The maid who taught the president saw himself . <eos>,The maid who taught the president saw himself .
33,taught,embed,nonlocal,0,b,matrix_subj,gender,maid,pilot,saw,himself,The maid who taught the pilot saw himself . <eos>,The maid who taught the pilot saw himself .
33,taught,embed,local,1,a,rc_subj,gender,president,maid,saw,himself,The president who taught the maid saw himself . <eos>,The president who taught the maid saw himself .
33,taught,embed,local,1,b,rc_subj,gender,pilot,maid,saw,himself,The pilot who taught the maid saw himself . <eos>,The pilot who taught the maid saw himself .
34,taught,embed,local,1,a,none,none,president,pilot,had blamed,himself,The president who taught the pilot had blamed himself . <eos>,The president who taught the pilot had blamed himself .
34,taught,embed,local,1,b,none,none,pilot,president,had blamed,himself,The pilot who taught the president had blamed himself . <eos>,The pilot who taught the president had blamed himself .
34,taught,embed,nonlocal,0,a,matrix_subj,gender,maid,president,had blamed,himself,The maid who taught the president had blamed himself . <eos>,The maid who taught the president had blamed himself .
34,taught,embed,nonlocal,0,b,matrix_subj,gender,maid,pilot,had blamed,himself,The maid who taught the pilot had blamed himself . <eos>,The maid who taught the pilot had blamed himself .
34,taught,embed,local,1,a,rc_subj,gender,president,maid,had blamed,himself,The president who taught the maid had blamed himself . <eos>,The president who taught the maid had blamed himself .
34,taught,embed,local,1,b,rc_subj,gender,pilot,maid,had blamed,himself,The pilot who taught the maid had blamed himself . <eos>,The pilot who taught the maid had blamed himself .
35,taught,embed,local,1,a,none,none,president,pilot,had cut,himself,The president who taught the pilot had cut himself . <eos>,The president who taught the pilot had cut himself .
35,taught,embed,local,1,b,none,none,pilot,president,had cut,himself,The pilot who taught the president had cut himself . <eos>,The pilot who taught the president had cut himself .
35,taught,embed,nonlocal,0,a,matrix_subj,gender,maid,president,had cut,himself,The maid who taught the president had cut himself . <eos>,The maid who taught the president had cut himself .
35,taught,embed,nonlocal,0,b,matrix_subj,gender,maid,pilot,had cut,himself,The maid who taught the pilot had cut himself . <eos>,The maid who taught the pilot had cut himself .
35,taught,embed,local,1,a,rc_subj,gender,president,maid,had cut,himself,The president who taught the maid had cut himself . <eos>,The president who taught the maid had cut himself .
35,taught,embed,local,1,b,rc_subj,gender,pilot,maid,had cut,himself,The pilot who taught the maid had cut himself . <eos>,The pilot who taught the maid had cut himself .
36,taught,embed,local,1,a,none,none,president,pilot,had amused,himself,The president who taught the pilot had amused himself . <eos>,The president who taught the pilot had amused himself .
36,taught,embed,local,1,b,none,none,pilot,president,had amused,himself,The pilot who taught the president had amused himself . <eos>,The pilot who taught the president had amused himself .
36,taught,embed,nonlocal,0,a,matrix_subj,gender,maid,president,had amused,himself,The maid who taught the president had amused himself . <eos>,The maid who taught the president had amused himself .
36,taught,embed,nonlocal,0,b,matrix_subj,gender,maid,pilot,had amused,himself,The maid who taught the pilot had amused himself . <eos>,The maid who taught the pilot had amused himself .
36,taught,embed,local,1,a,rc_subj,gender,president,maid,had amused,himself,The president who taught the maid had amused himself . <eos>,The president who taught the maid had amused himself .
36,taught,embed,local,1,b,rc_subj,gender,pilot,maid,had amused,himself,The pilot who taught the maid had amused himself . <eos>,The pilot who taught the maid had amused himself .
37,taught,embed,local,1,a,none,none,president,pilot,had hurt,himself,The president who taught the pilot had hurt himself . <eos>,The president who taught the pilot had hurt himself .
37,taught,embed,local,1,b,none,none,pilot,president,had hurt,himself,The pilot who taught the president had hurt himself . <eos>,The pilot who taught the president had hurt himself .
37,taught,embed,nonlocal,0,a,matrix_subj,gender,maid,president,had hurt,himself,The maid who taught the president had hurt himself . <eos>,The maid who taught the president had hurt himself .
37,taught,embed,nonlocal,0,b,matrix_subj,gender,maid,pilot,had hurt,himself,The maid who taught the pilot had hurt himself . <eos>,The maid who taught the pilot had hurt himself .
37,taught,embed,local,1,a,rc_subj,gender,president,maid,had hurt,himself,The president who taught the maid had hurt himself . <eos>,The president who taught the maid had hurt himself .
37,taught,embed,local,1,b,rc_subj,gender,pilot,maid,had hurt,himself,The pilot who taught the maid had hurt himself . <eos>,The pilot who taught the maid had hurt himself .
38,taught,embed,local,1,a,none,none,president,pilot,had taught,himself,The president who taught the pilot had taught himself . <eos>,The president who taught the pilot had taught himself .
38,taught,embed,local,1,b,none,none,pilot,president,had taught,himself,The pilot who taught the president had taught himself . <eos>,The pilot who taught the president had taught himself .
38,taught,embed,nonlocal,0,a,matrix_subj,gender,maid,president,had taught,himself,The maid who taught the president had taught himself . <eos>,The maid who taught the president had taught himself .
38,taught,embed,nonlocal,0,b,matrix_subj,gender,maid,pilot,had taught,himself,The maid who taught the pilot had taught himself . <eos>,The maid who taught the pilot had taught himself .
38,taught,embed,local,1,a,rc_subj,gender,president,maid,had taught,himself,The president who taught the maid had taught himself . <eos>,The president who taught the maid had taught himself .
38,taught,embed,local,1,b,rc_subj,gender,pilot,maid,had taught,himself,The pilot who taught the maid had taught himself . <eos>,The pilot who taught the maid had taught himself .
39,taught,embed,local,1,a,none,none,president,pilot,had introduced,himself,The president who taught the pilot had introduced himself . <eos>,The president who taught the pilot had introduced himself .
39,taught,embed,local,1,b,none,none,pilot,president,had introduced,himself,The pilot who taught the president had introduced himself . <eos>,The pilot who taught the president had introduced himself .
39,taught,embed,nonlocal,0,a,matrix_subj,gender,maid,president,had introduced,himself,The maid who taught the president had introduced himself . <eos>,The maid who taught the president had introduced himself .
39,taught,embed,nonlocal,0,b,matrix_subj,gender,maid,pilot,had introduced,himself,The maid who taught the pilot had introduced himself . <eos>,The maid who taught the pilot had introduced himself .
39,taught,embed,local,1,a,rc_subj,gender,president,maid,had introduced,himself,The president who taught the maid had introduced himself . <eos>,The president who taught the maid had introduced himself .
39,taught,embed,local,1,b,rc_subj,gender,pilot,maid,had introduced,himself,The pilot who taught the maid had introduced himself . <eos>,The pilot who taught the maid had introduced himself .
40,taught,embed,local,1,a,none,none,president,pilot,had enjoyed,himself,The president who taught the pilot had enjoyed himself . <eos>,The president who taught the pilot had enjoyed himself .
40,taught,embed,local,1,b,none,none,pilot,president,had enjoyed,himself,The pilot who taught the president had enjoyed himself . <eos>,The pilot who taught the president had enjoyed himself .
40,taught,embed,nonlocal,0,a,matrix_subj,gender,maid,president,had enjoyed,himself,The maid who taught the president had enjoyed himself . <eos>,The maid who taught the president had enjoyed himself .
40,taught,embed,nonlocal,0,b,matrix_subj,gender,maid,pilot,had enjoyed,himself,The maid who taught the pilot had enjoyed himself . <eos>,The maid who taught the pilot had enjoyed himself .
40,taught,embed,local,1,a,rc_subj,gender,president,maid,had enjoyed,himself,The president who taught the maid had enjoyed himself . <eos>,The president who taught the maid had enjoyed himself .
40,taught,embed,local,1,b,rc_subj,gender,pilot,maid,had enjoyed,himself,The pilot who taught the maid had enjoyed himself . <eos>,The pilot who taught the maid had enjoyed himself .
41,taught,embed,local,1,a,none,none,president,pilot,had prepared,himself,The president who taught the pilot had prepared himself . <eos>,The president who taught the pilot had prepared himself .
41,taught,embed,local,1,b,none,none,pilot,president,had prepared,himself,The pilot who taught the president had prepared himself . <eos>,The pilot who taught the president had prepared himself .
41,taught,embed,nonlocal,0,a,matrix_subj,gender,maid,president,had prepared,himself,The maid who taught the president had prepared himself . <eos>,The maid who taught the president had prepared himself .
41,taught,embed,nonlocal,0,b,matrix_subj,gender,maid,pilot,had prepared,himself,The maid who taught the pilot had prepared himself . <eos>,The maid who taught the pilot had prepared himself .
41,taught,embed,local,1,a,rc_subj,gender,president,maid,had prepared,himself,The president who taught the maid had prepared himself . <eos>,The president who taught the maid had prepared himself .
