item,rc_verb,clause_type,locality,grammatical,counterbalance,mismatch_position,mismatch_feature,nonlocal_subj,local_sub,verb,pronoun,sentence,sentence_no_eos
14,taught,embed,nonlocal,0,a,matrix_subj,gender,mechanic,hygenist,had asserted,herself,The mechanic who the hygenist taught had asserted herself . <eos>,The mechanic who the hygenist taught had asserted herself .
14,taught,embed,nonlocal,0,b,matrix_subj,gender,mechanic,cheerleader,had asserted,herself,The mechanic who the cheerleader taught had asserted herself . <eos>,The mechanic who the cheerleader taught had asserted herself .
14,taught,embed,local,1,a,rc_subj,gender,hygenist,mechanic,had asserted,herself,The hygenist who the mechanic taught had asserted herself . <eos>,The hygenist who the mechanic taught had asserted herself .
14,taught,embed,local,1,b,rc_subj,gender,cheerleader,mechanic,had asserted,herself,The cheerleader who the mechanic taught had asserted herself . <eos>,The cheerleader who the mechanic taught had asserted herself .
15,taught,embed,local,1,a,none,none,hygenist,cheerleader,kicked,herself,The hygenist who the cheerleader taught kicked herself . <eos>,The hygenist who the cheerleader taught kicked herself .
15,taught,embed,local,1,b,none,none,cheerleader,hygenist,kicked,herself,The cheerleader who the hygenist taught kicked herself . <eos>,The cheerleader who the hygenist taught kicked herself .
15,taught,embed,nonlocal,0,a,matrix_subj,gender,mechanic,hygenist,kicked,herself,The mechanic who the hygenist taught kicked herself . <eos>,The mechanic who the hygenist taught kicked herself .
15,taught,embed,nonlocal,0,b,matrix_subj,gender,mechanic,cheerleader,kicked,herself,The mechanic who the cheerleader taught kicked herself . <eos>,The mechanic who the cheerleader taught kicked herself .
15,taught,embed,local,1,a,rc_subj,gender,hygenist,mechanic,kicked,herself,The hygenist who the mechanic taught kicked herself . <eos>,The hygenist who the mechanic taught kicked herself .
15,taught,embed,local,1,b,rc_subj,gender,cheerleader,mechanic,kicked,herself,The cheerleader who the mechanic taught kicked herself . <eos>,The cheerleader who the mechanic taught kicked herself .
16,taught,embed,local,1,a,none,none,receptionist,typist,had admired,herself,The receptionist who the typist taught had admired herself . <eos>,The receptionist who the typist taught had admired herself .
16,taught,embed,local,1,b,none,none,typist,receptionist,had admired,herself,The typist who the receptionist taught had admired herself . <eos>,The typist who the receptionist taught had admired herself .
16,taught,embed,nonlocal,0,a,matrix_subj,gender,mechanics,receptionist,had admired,herself,The mechanics who the receptionist taught had admired herself . <eos>,The mechanics who the receptionist taught had admired herself .
16,taught,embed,nonlocal,0,b,matrix_subj,gender,mechanics,typist,had admired,herself,The mechanics who the typist taught had admired herself . <eos>,The mechanics who the typist taught had admired herself .
16,taught,embed,local,1,a,rc_subj,gender,receptionist,mechanics,had admired,herself,The receptionist who the mechanics taught had admired herself . <eos>,The receptionist who the mechanics taught had admired herself .
16,taught,embed,local,1,b,rc_subj,gender,typist,mechanics,had admired,herself,The typist who the mechanics taught had admired herself . <eos>,The typist who the mechanics taught had admired herself .
17,taught,embed,local,1,a,none,none,receptionist,typist,had convinced,herself,The receptionist who the typist taught had convinced herself . <eos>,The receptionist who the typist taught had convinced herself .
17,taught,embed,local,1,b,none,none,typist,receptionist,had convinced,herself,The typist who the receptionist taught had convinced herself . <eos>,The typist who the receptionist taught had convinced herself .
17,taught,embed,nonlocal,0,a,matrix_subj,gender,mechanics,receptionist,had convinced,herself,The mechanics who the receptionist taught had convinced herself . <eos>,The mechanics who the receptionist taught had convinced herself .
17,taught,embed,nonlocal,0,b,matrix_subj,gender,mechanics,typist,had convinced,herself,The mechanics who the typist taught had convinced herself . <eos>,The mechanics who the typist taught had convinced herself .
17,taught,embed,local,1,a,rc_subj,gender,receptionist,mechanics,had convinced,herself,The receptionist who the mechanics taught had convinced herself . <eos>,The receptionist who the mechanics taught had convinced herself .
17,taught,embed,local,1,b,rc_subj,gender,typist,mechanics,had convinced,herself,The typist who the mechanics taught had convinced herself . <eos>,The typist who the mechanics taught had convinced herself .
18,taught,embed,local,1,a,none,none,receptionist,typist,saw,herself,The receptionist who the typist taught saw herself . <eos>,The receptionist who the typist taught saw herself .
18,taught,embed,local,1,b,none,none,typist,receptionist,saw,herself,The typist who the receptionist taught saw herself . <eos>,The typist who the receptionist taught saw herself .
18,taught,embed,nonlocal,0,a,matrix_subj,gender,mechanics,receptionist,saw,herself,The mechanics who the receptionist taught saw herself . <eos>,The mechanics who the receptionist taught saw herself .
18,taught,embed,nonlocal,0,b,matrix_subj,gender,mechanics,typist,saw,herself,The mechanics who the typist taught saw herself . <eos>,The mechanics who the typist taught saw herself .
18,taught,embed,local,1,a,rc_subj,gender,receptionist,mechanics,saw,herself,The receptionist who the mechanics taught saw herself . <eos>,The receptionist who the mechanics taught saw herself .
18,taught,embed,local,1,b,rc_subj,gender,typist,mechanics,saw,herself,The typist who the mechanics taught saw herself . <eos>,The typist who the mechanics taught saw herself .
19,taught,embed,local,1,a,none,none,receptionist,typist,had blamed,herself,The receptionist who the typist taught had blamed herself . <eos>,The receptionist who the typist taught had blamed herself .
19,taught,embed,local,1,b,none,none,typist,receptionist,had blamed,herself,The typist who the receptionist taught had blamed herself . <eos>,The typist who the receptionist taught had blamed herself .
19,taught,embed,nonlocal,0,a,matrix_subj,gender,mechanics,receptionist,had blamed,herself,The mechanics who the receptionist taught had blamed herself . <eos>,The mechanics who the receptionist taught had blamed herself .
19,taught,embed,nonlocal,0,b,matrix_subj,gender,mechanics,typist,had blamed,herself,The mechanics who the typist taught had blamed herself . <eos>,The mechanics who the typist taught had blamed herself .
19,taught,embed,local,1,a,rc_subj,gender,receptionist,mechanics,had blamed,herself,The receptionist who the mechanics taught had blamed herself . <eos>,The receptionist who the mechanics taught had blamed herself .
19,taught,embed,local,1,b,rc_subj,gender,typist,mechanics,had blamed,herself,The typist who the mechanics taught had blamed herself . <eos>,The typist who the mechanics taught had blamed herself .
20,taught,embed,local,1,a,none,none,receptionist,typist,had cut,herself,The receptionist who the typist taught had cut herself . <eos>,The receptionist who the typist taught had cut herself .
20,taught,embed,local,1,b,none,none,typist,receptionist,had cut,herself,The typist who the receptionist taught had cut herself . <eos>,The typist who the receptionist taught had cut herself .
20,taught,embed,nonlocal,0,a,matrix_subj,gender,mechanics,receptionist,had cut,herself,The mechanics who the receptionist taught had cut herself . <eos>,The mechanics who the receptionist taught had cut herself .
20,taught,embed,nonlocal,0,b,matrix_subj,gender,mechanics,typist,had cut,herself,The mechanics who the typist taught had cut herself . <eos>,The mechanics who the typist taught had cut herself .
20,taught,embed,local,1,a,rc_subj,gender,receptionist,mechanics,had cut,herself,The receptionist who the mechanics taught had cut herself . <eos>,The receptionist who the mechanics taught had cut herself .
20,taught,embed,local,1,b,rc_subj,gender,typist,mechanics,had cut,herself,The typist who the mechanics taught had cut herself . <eos>,The typist who the mechanics taught had cut herself .
21,taught,embed,local,1,a,none,none,receptionist,typist,had amused,herself,The receptionist who the typist taught had amused herself . <eos>,The receptionist who the typist taught had amused herself .
21,taught,embed,local,1,b,none,none,typist,receptionist,had amused,herself,The typist who the receptionist taught had amused herself . <eos>,The typist who the receptionist taught had amused herself .
21,taught,embed,nonlocal,0,a,matrix_subj,gender,mechanics,receptionist,had amused,herself,The mechanics who the receptionist taught had amused herself . <eos>,The mechanics who the receptionist taught had amused herself .
21,taught,embed,nonlocal,0,b,matrix_subj,gender,mechanics,typist,had amused,herself,The mechanics who the typist taught had amused herself . <eos>,The mechanics who the typist taught had amused herself .
21,taught,embed,local,1,a,rc_subj,gender,receptionist,mechanics,had amused,herself,The receptionist who the mechanics taught had amused herself . <eos>,The receptionist who the mechanics taught had amused herself .
21,taught,embed,local,1,b,rc_subj,gender,typist,mechanics,had amused,herself,The typist who the mechanics taught had amused herself . <eos>,The typist who the mechanics taught had amused herself .
22,taught,embed,local,1,a,none,none,receptionist,typist,had hurt,herself,The receptionist who the typist taught had hurt herself . <eos>,The receptionist who the typist taught had hurt herself .
22,taught,embed,local,1,b,none,none,typist,receptionist,had hurt,herself,The typist who the receptionist taught had hurt herself . <eos>,The typist who the receptionist taught had hurt herself .
22,taught,embed,nonlocal,0,a,matrix_subj,gender,mechanics,receptionist,had hurt,herself,The mechanics who the receptionist taught had hurt herself . <eos>,The mechanics who the receptionist taught had hurt herself .
22,taught,embed,nonlocal,0,b,matrix_subj,gender,mechanics,typist,had hurt,herself,The mechanics who the typist taught had hurt herself . <eos>,The mechanics who the typist taught had hurt herself .
22,taught,embed,local,1,a,rc_subj,gender,receptionist,mechanics,had hurt,herself,The receptionist who the mechanics taught had hurt herself . <eos>,The receptionist who the mechanics taught had hurt herself .
22,taught,embed,local,1,b,rc_subj,gender,typist,mechanics,had hurt,herself,The typist who the mechanics taught had hurt herself . <eos>,The typist who the mechanics taught had hurt herself .
23,taught,embed,local,1,a,none,none,receptionist,typist,had taught,herself,The receptionist who the typist taught had taught herself . <eos>,The receptionist who the typist taught had taught herself .
23,taught,embed,local,1,b,none,none,typist,receptionist,had taught,herself,The typist who the receptionist taught had taught herself . <eos>,The typist who the receptionist taught had taught herself .
23,taught,embed,nonlocal,0,a,matrix_subj,gender,mechanics,receptionist,had taught,herself,The mechanics who the receptionist taught had taught herself . <eos>,The mechanics who the receptionist taught had taught herself .
23,taught,embed,nonlocal,0,b,matrix_subj,gender,mechanics,typist,had taught,herself,The mechanics who the typist taught had taught herself . <eos>,The mechanics who the typist taught had taught herself .
23,taught,embed,local,1,a,rc_subj,gender,receptionist,mechanics,had taught,herself,The receptionist who the mechanics taught had taught herself . <eos>,The receptionist who the mechanics taught had taught herself .
23,taught,embed,local,1,b,rc_subj,gender,typist,mechanics,had taught,herself,The typist who the mechanics taught had taught herself . <eos>,The typist who the mechanics taught had taught herself .
24,taught,embed,local,1,a,none,none,receptionist,typist,had introduced,herself,The receptionist who the typist taught had introduced herself . <eos>,The receptionist who the typist taught had introduced herself .
24,taught,embed,local,1,b,none,none,typist,receptionist,had introduced,herself,The typist who the receptionist taught had introduced herself . <eos>,The typist who the receptionist taught had introduced herself .
24,taught,embed,nonlocal,0,a,matrix_subj,gender,mechanics,receptionist,had introduced,herself,The mechanics who the receptionist taught had introduced herself . <eos>,The mechanics who the receptionist taught had introduced herself .
