,item,clause_type,locality,c-command,grammatical,counterbalance,subject,mismatch_position,mismatch_feature,head_noun,distractor_noun,verb,pronoun,sentence,sentence_no_eos,bert_sentence,surprisal
331,28,simple,local,no-c-command,0,b,female,head,number,daughter,girls,declared,themselves,The daughter near the girls declared themselves . <eos>,The daughter near the girls declared themselves .,the daughter near the girls declared ***mask*** .,10.161455141526952
332,28,simple,local,c-command,1,a,male,distractor,number,boys,son,declared,themselves,The boys near the son declared themselves . <eos>,The boys near the son declared themselves .,the boys near the son declared ***mask*** .,5.128419860493735
333,28,simple,local,c-command,1,b,male,distractor,number,sons,boy,declared,themselves,The sons near the boy declared themselves . <eos>,The sons near the boy declared themselves .,the sons near the boy declared ***mask*** .,5.3184849007458315
334,28,simple,local,c-command,1,a,female,distractor,number,girls,daughter,declared,themselves,The girls near the daughter declared themselves . <eos>,The girls near the daughter declared themselves .,the girls near the daughter declared ***mask*** .,4.751433649108596
335,28,simple,local,c-command,1,b,female,distractor,number,daughters,girl,declared,themselves,The daughters near the girl declared themselves . <eos>,The daughters near the girl declared themselves .,the daughters near the girl declared ***mask*** .,5.135063125736946
336,29,simple,local,c-command,1,a,male,none,none,boys,sons,proved,themselves,The boys near the sons proved themselves . <eos>,The boys near the sons proved themselves .,the boys near the sons proved ***mask*** .,6.050805839921875
337,29,simple,local,c-command,1,b,male,none,none,sons,boys,proved,themselves,The sons near the boys proved themselves . <eos>,The sons near the boys proved themselves .,the sons near the boys proved ***mask*** .,5.672505192501366
338,29,simple,local,c-command,1,a,female,none,none,girls,daughters,proved,themselves,The girls near the daughters proved themselves . <eos>,The girls near the daughters proved themselves .,the girls near the daughters proved ***mask*** .,6.5911060133902
339,29,simple,local,c-command,1,b,female,none,none,daughters,girls,proved,themselves,The daughters near the girls proved themselves . <eos>,The daughters near the girls proved themselves .,the daughters near the girls proved ***mask*** .,6.567066938158664
340,29,simple,local,no-c-command,0,a,male,head,number,boy,sons,proved,themselves,The boy near the sons proved themselves . <eos>,The boy near the sons proved themselves .,the boy near the sons proved ***mask*** .,9.91478009835431
341,29,simple,local,no-c-command,0,b,male,head,number,son,boys,proved,themselves,The son near the boys proved themselves . <eos>,The son near the boys proved themselves .,the son near the boys proved ***mask*** .,9.168029353996358
342,29,simple,local,no-c-command,0,a,female,head,number,girl,daughters,proved,themselves,The girl near the daughters proved themselves . <eos>,The girl near the daughters proved themselves .,the girl near the daughters proved ***mask*** .,11.008740353643606
343,29,simple,local,no-c-command,0,b,female,head,number,daughter,girls,proved,themselves,The daughter near the girls proved themselves . <eos>,The daughter near the girls proved themselves .,the daughter near the girls proved ***mask*** .,10.082239510423786
344,29,simple,local,c-command,1,a,male,distractor,number,boys,son,proved,themselves,The boys near the son proved themselves . <eos>,The boys near the son proved themselves .,the boys near the son proved ***mask*** .,5.694290434901714
345,29,simple,local,c-command,1,b,male,distractor,number,sons,boy,proved,themselves,The sons near the boy proved themselves . <eos>,The sons near the boy proved themselves .,the sons near the boy proved ***mask*** .,5.254513183528284
346,29,simple,local,c-command,1,a,female,distractor,number,girls,daughter,proved,themselves,The girls near the daughter proved themselves . <eos>,The girls near the daughter proved themselves .,the girls near the daughter proved ***mask*** .,6.053670169015806
347,29,simple,local,c-command,1,b,female,distractor,number,daughters,girl,proved,themselves,The daughters near the girl proved themselves . <eos>,The daughters near the girl proved themselves .,the daughters near the girl proved ***mask*** .,6.307937835288005
348,30,simple,local,c-command,1,a,male,none,none,boys,sons,shot,themselves,The boys near the sons shot themselves . <eos>,The boys near the sons shot themselves .,the boys near the sons shot ***mask*** .,4.393639747511005
349,30,simple,local,c-command,1,b,male,none,none,sons,boys,shot,themselves,The sons near the boys shot themselves . <eos>,The sons near the boys shot themselves .,the sons near the boys shot ***mask*** .,4.153405567280008
350,30,simple,local,c-command,1,a,female,none,none,girls,daughters,shot,themselves,The girls near the daughters shot themselves . <eos>,The girls near the daughters shot themselves .,the girls near the daughters shot ***mask*** .,3.2498693967454226
351,30,simple,local,c-command,1,b,female,none,none,daughters,girls,shot,themselves,The daughters near the girls shot themselves . <eos>,The daughters near the girls shot themselves .,the daughters near the girls shot ***mask*** .,3.5344631132617206
352,30,simple,local,no-c-command,0,a,male,head,number,boy,sons,shot,themselves,The boy near the sons shot themselves . <eos>,The boy near the sons shot themselves .,the boy near the sons shot ***mask*** .,9.666882056534213
353,30,simple,local,no-c-command,0,b,male,head,number,son,boys,shot,themselves,The son near the boys shot themselves . <eos>,The son near the boys shot themselves .,the son near the boys shot ***mask*** .,7.893873207960973
354,30,simple,local,no-c-command,0,a,female,head,number,girl,daughters,shot,themselves,The girl near the daughters shot themselves . <eos>,The girl near the daughters shot themselves .,the girl near the daughters shot ***mask*** .,9.213809354867813
355,30,simple,local,no-c-command,0,b,female,head,number,daughter,girls,shot,themselves,The daughter near the girls shot themselves . <eos>,The daughter near the girls shot themselves .,the daughter near the girls shot ***mask*** .,8.002057088502992
356,30,simple,local,c-command,1,a,male,distractor,number,boys,son,shot,themselves,The boys near the son shot themselves . <eos>,The boys near the son shot themselves .,the boys near the son shot ***mask*** .,6.212185199565356
357,30,simple,local,c-command,1,b,male,distractor,number,sons,boy,shot,themselves,The sons near the boy shot themselves . <eos>,The sons near the boy shot themselves .,the sons near the boy shot ***mask*** .,6.419545895524243
358,30,simple,local,c-command,1,a,female,distractor,number,girls,daughter,shot,themselves,The girls near the daughter shot themselves . <eos>,The girls near the daughter shot themselves .,the girls near the daughter shot ***mask*** .,4.693277283561277
359,30,simple,local,c-command,1,b,female,distractor,number,daughters,girl,shot,themselves,The daughters near the girl shot themselves . <eos>,The daughters near the girl shot themselves .,the daughters near the girl shot ***mask*** .,5.400245801913842
360,31,simple,local,c-command,1,a,male,none,none,boys,men,saw,themselves,The boys near the men saw themselves . <eos>,The boys near the men saw themselves .,the boys near the men saw ***mask*** .,10.624420934157266
361,31,simple,local,c-command,1,b,male,none,none,men,boys,saw,themselves,The men near the boys saw themselves . <eos>,The men near the boys saw themselves .,the men near the boys saw ***mask*** .,11.161594408137839
362,31,simple,local,c-command,1,a,female,none,none,girls,women,saw,themselves,The girls near the women saw themselves . <eos>,The girls near the women saw themselves .,the girls near the women saw ***mask*** .,10.029748382456274
363,31,simple,local,c-command,1,b,female,none,none,women,girls,saw,themselves,The women near the girls saw themselves . <eos>,The women near the girls saw themselves .,the women near the girls saw ***mask*** .,10.748067632171447
364,31,simple,local,no-c-command,0,a,male,head,number,boy,men,saw,themselves,The boy near the men saw themselves . <eos>,The boy near the men saw themselves .,the boy near the men saw ***mask*** .,12.780737222273391
365,31,simple,local,no-c-command,0,b,male,head,number,man,boys,saw,themselves,The man near the boys saw themselves . <eos>,The man near the boys saw themselves .,the man near the boys saw ***mask*** .,12.298616326611347
366,31,simple,local,no-c-command,0,a,female,head,number,girl,women,saw,themselves,The girl near the women saw themselves . <eos>,The girl near the women saw themselves .,the girl near the women saw ***mask*** .,12.48715900960004
367,31,simple,local,no-c-command,0,b,female,head,number,woman,girls,saw,themselves,The woman near the girls saw themselves . <eos>,The woman near the girls saw themselves .,the woman near the girls saw ***mask*** .,12.782169769582216
