item,rc_verb,clause_type,locality,grammatical,counterbalance,mismatch_position,mismatch_feature,nonlocal_subj,local_sub,verb,pronoun,sentence,sentence_no_eos
48,taught,embed,local,1,a,none,none,lumberjack,soldier,saw,himself,The lumberjack who the soldier taught saw himself . <eos>,The lumberjack who the soldier taught saw himself .
48,taught,embed,local,1,b,none,none,soldier,lumberjack,saw,himself,The soldier who the lumberjack taught saw himself . <eos>,The soldier who the lumberjack taught saw himself .
48,taught,embed,nonlocal,0,a,matrix_subj,gender,maid,lumberjack,saw,himself,The maid who the lumberjack taught saw himself . <eos>,The maid who the lumberjack taught saw himself .
48,taught,embed,nonlocal,0,b,matrix_subj,gender,maid,soldier,saw,himself,The maid who the soldier taught saw himself . <eos>,The maid who the soldier taught saw himself .
48,taught,embed,local,1,a,rc_subj,gender,lumberjack,maid,saw,himself,The lumberjack who the maid taught saw himself . <eos>,The lumberjack who the maid taught saw himself .
48,taught,embed,local,1,b,rc_subj,gender,soldier,maid,saw,himself,The soldier who the maid taught saw himself . <eos>,The soldier who the maid taught saw himself .
49,taught,embed,local,1,a,none,none,lumberjack,soldier,had blamed,himself,The lumberjack who the soldier taught had blamed himself . <eos>,The lumberjack who the soldier taught had blamed himself .
49,taught,embed,local,1,b,none,none,soldier,lumberjack,had blamed,himself,The soldier who the lumberjack taught had blamed himself . <eos>,The soldier who the lumberjack taught had blamed himself .
49,taught,embed,nonlocal,0,a,matrix_subj,gender,maid,lumberjack,had blamed,himself,The maid who the lumberjack taught had blamed himself . <eos>,The maid who the lumberjack taught had blamed himself .
49,taught,embed,nonlocal,0,b,matrix_subj,gender,maid,soldier,had blamed,himself,The maid who the soldier taught had blamed himself . <eos>,The maid who the soldier taught had blamed himself .
49,taught,embed,local,1,a,rc_subj,gender,lumberjack,maid,had blamed,himself,The lumberjack who the maid taught had blamed himself . <eos>,The lumberjack who the maid taught had blamed himself .
49,taught,embed,local,1,b,rc_subj,gender,soldier,maid,had blamed,himself,The soldier who the maid taught had blamed himself . <eos>,The soldier who the maid taught had blamed himself .
50,taught,embed,local,1,a,none,none,lumberjack,soldier,had cut,himself,The lumberjack who the soldier taught had cut himself . <eos>,The lumberjack who the soldier taught had cut himself .
50,taught,embed,local,1,b,none,none,soldier,lumberjack,had cut,himself,The soldier who the lumberjack taught had cut himself . <eos>,The soldier who the lumberjack taught had cut himself .
50,taught,embed,nonlocal,0,a,matrix_subj,gender,maid,lumberjack,had cut,himself,The maid who the lumberjack taught had cut himself . <eos>,The maid who the lumberjack taught had cut himself .
50,taught,embed,nonlocal,0,b,matrix_subj,gender,maid,soldier,had cut,himself,The maid who the soldier taught had cut himself . <eos>,The maid who the soldier taught had cut himself .
50,taught,embed,local,1,a,rc_subj,gender,lumberjack,maid,had cut,himself,The lumberjack who the maid taught had cut himself . <eos>,The lumberjack who the maid taught had cut himself .
50,taught,embed,local,1,b,rc_subj,gender,soldier,maid,had cut,himself,The soldier who the maid taught had cut himself . <eos>,The soldier who the maid taught had cut himself .
51,taught,embed,local,1,a,none,none,lumberjack,soldier,had amused,himself,The lumberjack who the soldier taught had amused himself . <eos>,The lumberjack who the soldier taught had amused himself .
51,taught,embed,local,1,b,none,none,soldier,lumberjack,had amused,himself,The soldier who the lumberjack taught had amused himself . <eos>,The soldier who the lumberjack taught had amused himself .
51,taught,embed,nonlocal,0,a,matrix_subj,gender,maid,lumberjack,had amused,himself,The maid who the lumberjack taught had amused himself . <eos>,The maid who the lumberjack taught had amused himself .
51,taught,embed,nonlocal,0,b,matrix_subj,gender,maid,soldier,had amused,himself,The maid who the soldier taught had amused himself . <eos>,The maid who the soldier taught had amused himself .
51,taught,embed,local,1,a,rc_subj,gender,lumberjack,maid,had amused,himself,The lumberjack who the maid taught had amused himself . <eos>,The lumberjack who the maid taught had amused himself .
51,taught,embed,local,1,b,rc_subj,gender,soldier,maid,had amused,himself,The soldier who the maid taught had amused himself . <eos>,The soldier who the maid taught had amused himself .
52,taught,embed,local,1,a,none,none,lumberjack,soldier,had hurt,himself,The lumberjack who the soldier taught had hurt himself . <eos>,The lumberjack who the soldier taught had hurt himself .
52,taught,embed,local,1,b,none,none,soldier,lumberjack,had hurt,himself,The soldier who the lumberjack taught had hurt himself . <eos>,The soldier who the lumberjack taught had hurt himself .
52,taught,embed,nonlocal,0,a,matrix_subj,gender,maid,lumberjack,had hurt,himself,The maid who the lumberjack taught had hurt himself . <eos>,The maid who the lumberjack taught had hurt himself .
52,taught,embed,nonlocal,0,b,matrix_subj,gender,maid,soldier,had hurt,himself,The maid who the soldier taught had hurt himself . <eos>,The maid who the soldier taught had hurt himself .
52,taught,embed,local,1,a,rc_subj,gender,lumberjack,maid,had hurt,himself,The lumberjack who the maid taught had hurt himself . <eos>,The lumberjack who the maid taught had hurt himself .
52,taught,embed,local,1,b,rc_subj,gender,soldier,maid,had hurt,himself,The soldier who the maid taught had hurt himself . <eos>,The soldier who the maid taught had hurt himself .
53,taught,embed,local,1,a,none,none,lumberjack,soldier,had taught,himself,The lumberjack who the soldier taught had taught himself . <eos>,The lumberjack who the soldier taught had taught himself .
53,taught,embed,local,1,b,none,none,soldier,lumberjack,had taught,himself,The soldier who the lumberjack taught had taught himself . <eos>,The soldier who the lumberjack taught had taught himself .
53,taught,embed,nonlocal,0,a,matrix_subj,gender,maid,lumberjack,had taught,himself,The maid who the lumberjack taught had taught himself . <eos>,The maid who the lumberjack taught had taught himself .
53,taught,embed,nonlocal,0,b,matrix_subj,gender,maid,soldier,had taught,himself,The maid who the soldier taught had taught himself . <eos>,The maid who the soldier taught had taught himself .
53,taught,embed,local,1,a,rc_subj,gender,lumberjack,maid,had taught,himself,The lumberjack who the maid taught had taught himself . <eos>,The lumberjack who the maid taught had taught himself .
53,taught,embed,local,1,b,rc_subj,gender,soldier,maid,had taught,himself,The soldier who the maid taught had taught himself . <eos>,The soldier who the maid taught had taught himself .
54,taught,embed,local,1,a,none,none,lumberjack,soldier,had introduced,himself,The lumberjack who the soldier taught had introduced himself . <eos>,The lumberjack who the soldier taught had introduced himself .
54,taught,embed,local,1,b,none,none,soldier,lumberjack,had introduced,himself,The soldier who the lumberjack taught had introduced himself . <eos>,The soldier who the lumberjack taught had introduced himself .
54,taught,embed,nonlocal,0,a,matrix_subj,gender,maid,lumberjack,had introduced,himself,The maid who the lumberjack taught had introduced himself . <eos>,The maid who the lumberjack taught had introduced himself .
54,taught,embed,nonlocal,0,b,matrix_subj,gender,maid,soldier,had introduced,himself,The maid who the soldier taught had introduced himself . <eos>,The maid who the soldier taught had introduced himself .
54,taught,embed,local,1,a,rc_subj,gender,lumberjack,maid,had introduced,himself,The lumberjack who the maid taught had introduced himself . <eos>,The lumberjack who the maid taught had introduced himself .
54,taught,embed,local,1,b,rc_subj,gender,soldier,maid,had introduced,himself,The soldier who the maid taught had introduced himself . <eos>,The soldier who the maid taught had introduced himself .
55,taught,embed,local,1,a,none,none,lumberjack,soldier,had enjoyed,himself,The lumberjack who the soldier taught had enjoyed himself . <eos>,The lumberjack who the soldier taught had enjoyed himself .
55,taught,embed,local,1,b,none,none,soldier,lumberjack,had enjoyed,himself,The soldier who the lumberjack taught had enjoyed himself . <eos>,The soldier who the lumberjack taught had enjoyed himself .
55,taught,embed,nonlocal,0,a,matrix_subj,gender,maid,lumberjack,had enjoyed,himself,The maid who the lumberjack taught had enjoyed himself . <eos>,The maid who the lumberjack taught had enjoyed himself .
55,taught,embed,nonlocal,0,b,matrix_subj,gender,maid,soldier,had enjoyed,himself,The maid who the soldier taught had enjoyed himself . <eos>,The maid who the soldier taught had enjoyed himself .
55,taught,embed,local,1,a,rc_subj,gender,lumberjack,maid,had enjoyed,himself,The lumberjack who the maid taught had enjoyed himself . <eos>,The lumberjack who the maid taught had enjoyed himself .
55,taught,embed,local,1,b,rc_subj,gender,soldier,maid,had enjoyed,himself,The soldier who the maid taught had enjoyed himself . <eos>,The soldier who the maid taught had enjoyed himself .
56,taught,embed,local,1,a,none,none,lumberjack,soldier,had prepared,himself,The lumberjack who the soldier taught had prepared himself . <eos>,The lumberjack who the soldier taught had prepared himself .
56,taught,embed,local,1,b,none,none,soldier,lumberjack,had prepared,himself,The soldier who the lumberjack taught had prepared himself . <eos>,The soldier who the lumberjack taught had prepared himself .
56,taught,embed,nonlocal,0,a,matrix_subj,gender,maid,lumberjack,had prepared,himself,The maid who the lumberjack taught had prepared himself . <eos>,The maid who the lumberjack taught had prepared himself .
56,taught,embed,nonlocal,0,b,matrix_subj,gender,maid,soldier,had prepared,himself,The maid who the soldier taught had prepared himself . <eos>,The maid who the soldier taught had prepared himself .
56,taught,embed,local,1,a,rc_subj,gender,lumberjack,maid,had prepared,himself,The lumberjack who the maid taught had prepared himself . <eos>,The lumberjack who the maid taught had prepared himself .
