,item,clause_type,locality,grammatical,counterbalance,subject,mismatch_position,mismatch_feature,head_noun,distractor_noun,verb,pronoun,sentence,sentence_no_eos,bert_sentence,surprisal
366,31,embed,local,1,a,female,nonlocal_subj,number,girl,women,saw,themselves,The girl said that the women saw themselves . <eos>,The girl said that the women saw themselves .,the girl said that the women saw ***mask*** .,9.699980146215148
367,31,embed,local,1,b,female,nonlocal_subj,number,woman,girls,saw,themselves,The woman said that the girls saw themselves . <eos>,The woman said that the girls saw themselves .,the woman said that the girls saw ***mask*** .,10.747739677961473
368,31,embed,nonlocal,0,a,male,local_subj,number,boys,man,saw,themselves,The boys said that the man saw themselves . <eos>,The boys said that the man saw themselves .,the boys said that the man saw ***mask*** .,12.220027220646761
369,31,embed,nonlocal,0,b,male,local_subj,number,men,boy,saw,themselves,The men said that the boy saw themselves . <eos>,The men said that the boy saw themselves .,the men said that the boy saw ***mask*** .,13.489394690086666
370,31,embed,nonlocal,0,a,female,local_subj,number,girls,woman,saw,themselves,The girls said that the woman saw themselves . <eos>,The girls said that the woman saw themselves .,the girls said that the woman saw ***mask*** .,12.103941674040454
371,31,embed,nonlocal,0,b,female,local_subj,number,women,girl,saw,themselves,The women said that the girl saw themselves . <eos>,The women said that the girl saw themselves .,the women said that the girl saw ***mask*** .,12.039299454330475
372,32,embed,local,1,a,male,none,none,boys,men,established,themselves,The boys said that the men established themselves . <eos>,The boys said that the men established themselves .,the boys said that the men established ***mask*** .,0.7802175882420364
373,32,embed,local,1,b,male,none,none,men,boys,established,themselves,The men said that the boys established themselves . <eos>,The men said that the boys established themselves .,the men said that the boys established ***mask*** .,0.2084515491388963
374,32,embed,local,1,a,female,none,none,girls,women,established,themselves,The girls said that the women established themselves . <eos>,The girls said that the women established themselves .,the girls said that the women established ***mask*** .,0.25764152529711154
375,32,embed,local,1,b,female,none,none,women,girls,established,themselves,The women said that the girls established themselves . <eos>,The women said that the girls established themselves .,the women said that the girls established ***mask*** .,0.15540532625549455
376,32,embed,local,1,a,male,nonlocal_subj,number,boy,men,established,themselves,The boy said that the men established themselves . <eos>,The boy said that the men established themselves .,the boy said that the men established ***mask*** .,1.082608433793245
377,32,embed,local,1,b,male,nonlocal_subj,number,man,boys,established,themselves,The man said that the boys established themselves . <eos>,The man said that the boys established themselves .,the man said that the boys established ***mask*** .,0.12289957210118099
378,32,embed,local,1,a,female,nonlocal_subj,number,girl,women,established,themselves,The girl said that the women established themselves . <eos>,The girl said that the women established themselves .,the girl said that the women established ***mask*** .,0.47988324298832075
379,32,embed,local,1,b,female,nonlocal_subj,number,woman,girls,established,themselves,The woman said that the girls established themselves . <eos>,The woman said that the girls established themselves .,the woman said that the girls established ***mask*** .,0.21850030564265477
380,32,embed,nonlocal,0,a,male,local_subj,number,boys,man,established,themselves,The boys said that the man established themselves . <eos>,The boys said that the man established themselves .,the boys said that the man established ***mask*** .,6.283104153008857
381,32,embed,nonlocal,0,b,male,local_subj,number,men,boy,established,themselves,The men said that the boy established themselves . <eos>,The men said that the boy established themselves .,the men said that the boy established ***mask*** .,6.367941995900745
382,32,embed,nonlocal,0,a,female,local_subj,number,girls,woman,established,themselves,The girls said that the woman established themselves . <eos>,The girls said that the woman established themselves .,the girls said that the woman established ***mask*** .,5.952965477418837
383,32,embed,nonlocal,0,b,female,local_subj,number,women,girl,established,themselves,The women said that the girl established themselves . <eos>,The women said that the girl established themselves .,the women said that the girl established ***mask*** .,5.828727436995051
384,33,embed,local,1,a,male,none,none,boys,men,devoted,themselves,The boys said that the men devoted themselves . <eos>,The boys said that the men devoted themselves .,the boys said that the men devoted ***mask*** .,0.04047988767112687
385,33,embed,local,1,b,male,none,none,men,boys,devoted,themselves,The men said that the boys devoted themselves . <eos>,The men said that the boys devoted themselves .,the men said that the boys devoted ***mask*** .,0.03434613086096633
386,33,embed,local,1,a,female,none,none,girls,women,devoted,themselves,The girls said that the women devoted themselves . <eos>,The girls said that the women devoted themselves .,the girls said that the women devoted ***mask*** .,0.0322176320681716
387,33,embed,local,1,b,female,none,none,women,girls,devoted,themselves,The women said that the girls devoted themselves . <eos>,The women said that the girls devoted themselves .,the women said that the girls devoted ***mask*** .,0.03150431806278788
388,33,embed,local,1,a,male,nonlocal_subj,number,boy,men,devoted,themselves,The boy said that the men devoted themselves . <eos>,The boy said that the men devoted themselves .,the boy said that the men devoted ***mask*** .,0.09895221142015527
389,33,embed,local,1,b,male,nonlocal_subj,number,man,boys,devoted,themselves,The man said that the boys devoted themselves . <eos>,The man said that the boys devoted themselves .,the man said that the boys devoted ***mask*** .,0.04113403705598966
390,33,embed,local,1,a,female,nonlocal_subj,number,girl,women,devoted,themselves,The girl said that the women devoted themselves . <eos>,The girl said that the women devoted themselves .,the girl said that the women devoted ***mask*** .,0.05970226630587867
391,33,embed,local,1,b,female,nonlocal_subj,number,woman,girls,devoted,themselves,The woman said that the girls devoted themselves . <eos>,The woman said that the girls devoted themselves .,the woman said that the girls devoted ***mask*** .,0.034149587460417886
392,33,embed,nonlocal,0,a,male,local_subj,number,boys,man,devoted,themselves,The boys said that the man devoted themselves . <eos>,The boys said that the man devoted themselves .,the boys said that the man devoted ***mask*** .,6.567243393631728
393,33,embed,nonlocal,0,b,male,local_subj,number,men,boy,devoted,themselves,The men said that the boy devoted themselves . <eos>,The men said that the boy devoted themselves .,the men said that the boy devoted ***mask*** .,7.023322785908891
394,33,embed,nonlocal,0,a,female,local_subj,number,girls,woman,devoted,themselves,The girls said that the woman devoted themselves . <eos>,The girls said that the woman devoted themselves .,the girls said that the woman devoted ***mask*** .,6.134735772029224
395,33,embed,nonlocal,0,b,female,local_subj,number,women,girl,devoted,themselves,The women said that the girl devoted themselves . <eos>,The women said that the girl devoted themselves .,the women said that the girl devoted ***mask*** .,7.30487708108125
396,34,embed,local,1,a,male,none,none,boys,men,considered,themselves,The boys said that the men considered themselves . <eos>,The boys said that the men considered themselves .,the boys said that the men considered ***mask*** .,11.290931336796678
397,34,embed,local,1,b,male,none,none,men,boys,considered,themselves,The men said that the boys considered themselves . <eos>,The men said that the boys considered themselves .,the men said that the boys considered ***mask*** .,11.070715942715847
398,34,embed,local,1,a,female,none,none,girls,women,considered,themselves,The girls said that the women considered themselves . <eos>,The girls said that the women considered themselves .,the girls said that the women considered ***mask*** .,8.357586654163864
399,34,embed,local,1,b,female,none,none,women,girls,considered,themselves,The women said that the girls considered themselves . <eos>,The women said that the girls considered themselves .,the women said that the girls considered ***mask*** .,8.612273720165744
400,34,embed,local,1,a,male,nonlocal_subj,number,boy,men,considered,themselves,The boy said that the men considered themselves . <eos>,The boy said that the men considered themselves .,the boy said that the men considered ***mask*** .,11.657004100216655
401,34,embed,local,1,b,male,nonlocal_subj,number,man,boys,considered,themselves,The man said that the boys considered themselves . <eos>,The man said that the boys considered themselves .,the man said that the boys considered ***mask*** .,11.171585815338549
