,item,RC_verb,clause_type,locality,grammatical,counterbalance,mismatch_position,mismatch_feature,nonlocal_subj,local_sub,verb,pronoun,sentence,sentence_no_eos,bert_sentence,surprisal
558,47,liked,embed,local,1,c,rc_subj,number,bankers,officer,disguised,themselves,The bankers that the officer liked disguised themselves . <eos>,The bankers that the officer liked disguised themselves .,the bankers that the officer liked disguised ***mask*** .,0.0011248678004715086
559,47,liked,embed,local,1,d,rc_subj,number,officers,banker,disguised,themselves,The officers that the banker liked disguised themselves . <eos>,The officers that the banker liked disguised themselves .,the officers that the banker liked disguised ***mask*** .,6.504559313335469e-06
560,47,liked,embed,nonlocal,0,a,matrix_subj,number,mechanic,officers,disguised,themselves,The mechanic that the officers liked disguised themselves . <eos>,The mechanic that the officers liked disguised themselves .,the mechanic that the officers liked disguised ***mask*** .,0.002522334832232753
561,47,liked,embed,nonlocal,0,b,matrix_subj,number,officer,mechanics,disguised,themselves,The officer that the mechanics liked disguised themselves . <eos>,The officer that the mechanics liked disguised themselves .,the officer that the mechanics liked disguised ***mask*** .,0.0007106776979092192
562,47,liked,embed,nonlocal,0,c,matrix_subj,number,banker,officers,disguised,themselves,The banker that the officers liked disguised themselves . <eos>,The banker that the officers liked disguised themselves .,the banker that the officers liked disguised ***mask*** .,0.002284421908335238
563,47,liked,embed,nonlocal,0,d,matrix_subj,number,officer,bankers,disguised,themselves,The officer that the bankers liked disguised themselves . <eos>,The officer that the bankers liked disguised themselves .,the officer that the bankers liked disguised ***mask*** .,0.0008546595367015967
564,48,liked,embed,local,1,a,none,none,mechanics,officers,hated,themselves,The mechanics that the officers liked hated themselves . <eos>,The mechanics that the officers liked hated themselves .,the mechanics that the officers liked hated ***mask*** .,0.06761716404751071
565,48,liked,embed,local,1,b,none,none,officers,mechanics,hated,themselves,The officers that the mechanics liked hated themselves . <eos>,The officers that the mechanics liked hated themselves .,the officers that the mechanics liked hated ***mask*** .,0.06466333055770479
566,48,liked,embed,local,1,c,none,none,bankers,officers,hated,themselves,The bankers that the officers liked hated themselves . <eos>,The bankers that the officers liked hated themselves .,the bankers that the officers liked hated ***mask*** .,0.09924583745516512
567,48,liked,embed,local,1,d,none,none,officers,bankers,hated,themselves,The officers that the bankers liked hated themselves . <eos>,The officers that the bankers liked hated themselves .,the officers that the bankers liked hated ***mask*** .,0.06723255356840502
568,48,liked,embed,local,1,a,rc_subj,number,mechanics,officer,hated,themselves,The mechanics that the officer liked hated themselves . <eos>,The mechanics that the officer liked hated themselves .,the mechanics that the officer liked hated ***mask*** .,0.08476725118105834
569,48,liked,embed,local,1,b,rc_subj,number,officers,mechanic,hated,themselves,The officers that the mechanic liked hated themselves . <eos>,The officers that the mechanic liked hated themselves .,the officers that the mechanic liked hated ***mask*** .,0.09182341332337093
570,48,liked,embed,local,1,c,rc_subj,number,bankers,officer,hated,themselves,The bankers that the officer liked hated themselves . <eos>,The bankers that the officer liked hated themselves .,the bankers that the officer liked hated ***mask*** .,0.17332208545408015
571,48,liked,embed,local,1,d,rc_subj,number,officers,banker,hated,themselves,The officers that the banker liked hated themselves . <eos>,The officers that the banker liked hated themselves .,the officers that the banker liked hated ***mask*** .,0.07555551364715207
572,48,liked,embed,nonlocal,0,a,matrix_subj,number,mechanic,officers,hated,themselves,The mechanic that the officers liked hated themselves . <eos>,The mechanic that the officers liked hated themselves .,the mechanic that the officers liked hated ***mask*** .,1.0331712251780756
573,48,liked,embed,nonlocal,0,b,matrix_subj,number,officer,mechanics,hated,themselves,The officer that the mechanics liked hated themselves . <eos>,The officer that the mechanics liked hated themselves .,the officer that the mechanics liked hated ***mask*** .,0.3261759929515583
574,48,liked,embed,nonlocal,0,c,matrix_subj,number,banker,officers,hated,themselves,The banker that the officers liked hated themselves . <eos>,The banker that the officers liked hated themselves .,the banker that the officers liked hated ***mask*** .,0.30317203161624245
575,48,liked,embed,nonlocal,0,d,matrix_subj,number,officer,bankers,hated,themselves,The officer that the bankers liked hated themselves . <eos>,The officer that the bankers liked hated themselves .,the officer that the bankers liked hated ***mask*** .,0.48704810802692133
576,49,liked,embed,local,1,a,none,none,mechanics,officers,doubted,themselves,The mechanics that the officers liked doubted themselves . <eos>,The mechanics that the officers liked doubted themselves .,the mechanics that the officers liked doubted ***mask*** .,0.011017890958953128
577,49,liked,embed,local,1,b,none,none,officers,mechanics,doubted,themselves,The officers that the mechanics liked doubted themselves . <eos>,The officers that the mechanics liked doubted themselves .,the officers that the mechanics liked doubted ***mask*** .,0.024734195244369532
578,49,liked,embed,local,1,c,none,none,bankers,officers,doubted,themselves,The bankers that the officers liked doubted themselves . <eos>,The bankers that the officers liked doubted themselves .,the bankers that the officers liked doubted ***mask*** .,0.014327943830365593
579,49,liked,embed,local,1,d,none,none,officers,bankers,doubted,themselves,The officers that the bankers liked doubted themselves . <eos>,The officers that the bankers liked doubted themselves .,the officers that the bankers liked doubted ***mask*** .,0.025277680837181495
580,49,liked,embed,local,1,a,rc_subj,number,mechanics,officer,doubted,themselves,The mechanics that the officer liked doubted themselves . <eos>,The mechanics that the officer liked doubted themselves .,the mechanics that the officer liked doubted ***mask*** .,0.017689353619068846
581,49,liked,embed,local,1,b,rc_subj,number,officers,mechanic,doubted,themselves,The officers that the mechanic liked doubted themselves . <eos>,The officers that the mechanic liked doubted themselves .,the officers that the mechanic liked doubted ***mask*** .,0.04840363144137395
582,49,liked,embed,local,1,c,rc_subj,number,bankers,officer,doubted,themselves,The bankers that the officer liked doubted themselves . <eos>,The bankers that the officer liked doubted themselves .,the bankers that the officer liked doubted ***mask*** .,0.01921593788305722
583,49,liked,embed,local,1,d,rc_subj,number,officers,banker,doubted,themselves,The officers that the banker liked doubted themselves . <eos>,The officers that the banker liked doubted themselves .,the officers that the banker liked doubted ***mask*** .,0.03226129744673855
584,49,liked,embed,nonlocal,0,a,matrix_subj,number,mechanic,officers,doubted,themselves,The mechanic that the officers liked doubted themselves . <eos>,The mechanic that the officers liked doubted themselves .,the mechanic that the officers liked doubted ***mask*** .,0.07090819516229427
585,49,liked,embed,nonlocal,0,b,matrix_subj,number,officer,mechanics,doubted,themselves,The officer that the mechanics liked doubted themselves . <eos>,The officer that the mechanics liked doubted themselves .,the officer that the mechanics liked doubted ***mask*** .,0.1236591765778501
586,49,liked,embed,nonlocal,0,c,matrix_subj,number,banker,officers,doubted,themselves,The banker that the officers liked doubted themselves . <eos>,The banker that the officers liked doubted themselves .,the banker that the officers liked doubted ***mask*** .,0.029867175457291555
587,49,liked,embed,nonlocal,0,d,matrix_subj,number,officer,bankers,doubted,themselves,The officer that the bankers liked doubted themselves . <eos>,The officer that the bankers liked doubted themselves .,the officer that the bankers liked doubted ***mask*** .,0.12631054389043403
588,50,liked,embed,local,1,a,none,none,mechanics,teachers,hurt,themselves,The mechanics that the teachers liked hurt themselves . <eos>,The mechanics that the teachers liked hurt themselves .,the mechanics that the teachers liked hurt ***mask*** .,0.027228937464709255
589,50,liked,embed,local,1,b,none,none,teachers,mechanics,hurt,themselves,The teachers that the mechanics liked hurt themselves . <eos>,The teachers that the mechanics liked hurt themselves .,the teachers that the mechanics liked hurt ***mask*** .,0.007953530168663682
590,50,liked,embed,local,1,c,none,none,bankers,teachers,hurt,themselves,The bankers that the teachers liked hurt themselves . <eos>,The bankers that the teachers liked hurt themselves .,the bankers that the teachers liked hurt ***mask*** .,0.07120840067861677
591,50,liked,embed,local,1,d,none,none,teachers,bankers,hurt,themselves,The teachers that the bankers liked hurt themselves . <eos>,The teachers that the bankers liked hurt themselves .,the teachers that the bankers liked hurt ***mask*** .,0.009517468770167438
592,50,liked,embed,local,1,a,rc_subj,number,mechanics,teacher,hurt,themselves,The mechanics that the teacher liked hurt themselves . <eos>,The mechanics that the teacher liked hurt themselves .,the mechanics that the teacher liked hurt ***mask*** .,0.08107504439548668
