,item,RC_verb,clause_type,locality,grammatical,counterbalance,mismatch_position,mismatch_feature,rc_subj,local_sub,verb,pronoun,sentence,sentence_no_eos,bert_sentence,surprisal
787,66,liked,embed,nonlocal,0,d,matrix_subj,number,consultants,banker,congratulated,himself,The consultants that the banker liked congratulated himself . <eos>,The consultants that the banker liked congratulated himself .,the consultants that the banker liked congratulated ***mask*** .,8.394716386789714
788,66,liked,embed,local,1,a,rc_subj,number,mechanic,consultants,congratulated,himself,The mechanic that the consultants liked congratulated himself . <eos>,The mechanic that the consultants liked congratulated himself .,the mechanic that the consultants liked congratulated ***mask*** .,6.978140964311928
789,66,liked,embed,local,1,b,rc_subj,number,consultant,mechanics,congratulated,himself,The consultant that the mechanics liked congratulated himself . <eos>,The consultant that the mechanics liked congratulated himself .,the consultant that the mechanics liked congratulated ***mask*** .,7.606759604136051
790,66,liked,embed,local,1,c,rc_subj,number,banker,consultants,congratulated,himself,The banker that the consultants liked congratulated himself . <eos>,The banker that the consultants liked congratulated himself .,the banker that the consultants liked congratulated ***mask*** .,7.521118696156193
791,66,liked,embed,local,1,d,rc_subj,number,consultant,bankers,congratulated,himself,The consultant that the bankers liked congratulated himself . <eos>,The consultant that the bankers liked congratulated himself .,the consultant that the bankers liked congratulated ***mask*** .,8.440324054869041
792,67,liked,embed,local,1,a,none,none,mechanic,consultant,embarrassed,himself,The mechanic that the consultant liked embarrassed himself . <eos>,The mechanic that the consultant liked embarrassed himself .,the mechanic that the consultant liked embarrassed ***mask*** .,9.973043016604773
793,67,liked,embed,local,1,b,none,none,consultant,mechanic,embarrassed,himself,The consultant that the mechanic liked embarrassed himself . <eos>,The consultant that the mechanic liked embarrassed himself .,the consultant that the mechanic liked embarrassed ***mask*** .,9.217645506631415
794,67,liked,embed,local,1,c,none,none,banker,consultant,embarrassed,himself,The banker that the consultant liked embarrassed himself . <eos>,The banker that the consultant liked embarrassed himself .,the banker that the consultant liked embarrassed ***mask*** .,9.939055589596196
795,67,liked,embed,local,1,d,none,none,consultant,banker,embarrassed,himself,The consultant that the banker liked embarrassed himself . <eos>,The consultant that the banker liked embarrassed himself .,the consultant that the banker liked embarrassed ***mask*** .,9.899166693429741
796,67,liked,embed,nonlocal,0,a,matrix_subj,number,mechanics,consultant,embarrassed,himself,The mechanics that the consultant liked embarrassed himself . <eos>,The mechanics that the consultant liked embarrassed himself .,the mechanics that the consultant liked embarrassed ***mask*** .,10.366668369511391
797,67,liked,embed,nonlocal,0,b,matrix_subj,number,consultants,mechanic,embarrassed,himself,The consultants that the mechanic liked embarrassed himself . <eos>,The consultants that the mechanic liked embarrassed himself .,the consultants that the mechanic liked embarrassed ***mask*** .,9.70523273371183
798,67,liked,embed,nonlocal,0,c,matrix_subj,number,bankers,consultant,embarrassed,himself,The bankers that the consultant liked embarrassed himself . <eos>,The bankers that the consultant liked embarrassed himself .,the bankers that the consultant liked embarrassed ***mask*** .,10.442148720973613
799,67,liked,embed,nonlocal,0,d,matrix_subj,number,consultants,banker,embarrassed,himself,The consultants that the banker liked embarrassed himself . <eos>,The consultants that the banker liked embarrassed himself .,the consultants that the banker liked embarrassed ***mask*** .,10.149507816088729
800,67,liked,embed,local,1,a,rc_subj,number,mechanic,consultants,embarrassed,himself,The mechanic that the consultants liked embarrassed himself . <eos>,The mechanic that the consultants liked embarrassed himself .,the mechanic that the consultants liked embarrassed ***mask*** .,10.529690782494438
801,67,liked,embed,local,1,b,rc_subj,number,consultant,mechanics,embarrassed,himself,The consultant that the mechanics liked embarrassed himself . <eos>,The consultant that the mechanics liked embarrassed himself .,the consultant that the mechanics liked embarrassed ***mask*** .,9.647354529497655
802,67,liked,embed,local,1,c,rc_subj,number,banker,consultants,embarrassed,himself,The banker that the consultants liked embarrassed himself . <eos>,The banker that the consultants liked embarrassed himself .,the banker that the consultants liked embarrassed ***mask*** .,10.65180365082362
803,67,liked,embed,local,1,d,rc_subj,number,consultant,bankers,embarrassed,himself,The consultant that the bankers liked embarrassed himself . <eos>,The consultant that the bankers liked embarrassed himself .,the consultant that the bankers liked embarrassed ***mask*** .,10.54188255194667
804,68,liked,embed,local,1,a,none,none,mechanic,consultant,disguised,himself,The mechanic that the consultant liked disguised himself . <eos>,The mechanic that the consultant liked disguised himself .,the mechanic that the consultant liked disguised ***mask*** .,1.568958747721754
805,68,liked,embed,local,1,b,none,none,consultant,mechanic,disguised,himself,The consultant that the mechanic liked disguised himself . <eos>,The consultant that the mechanic liked disguised himself .,the consultant that the mechanic liked disguised ***mask*** .,2.46117439289827
806,68,liked,embed,local,1,c,none,none,banker,consultant,disguised,himself,The banker that the consultant liked disguised himself . <eos>,The banker that the consultant liked disguised himself .,the banker that the consultant liked disguised ***mask*** .,2.5657388001994086
807,68,liked,embed,local,1,d,none,none,consultant,banker,disguised,himself,The consultant that the banker liked disguised himself . <eos>,The consultant that the banker liked disguised himself .,the consultant that the banker liked disguised ***mask*** .,3.0820239542551544
808,68,liked,embed,nonlocal,0,a,matrix_subj,number,mechanics,consultant,disguised,himself,The mechanics that the consultant liked disguised himself . <eos>,The mechanics that the consultant liked disguised himself .,the mechanics that the consultant liked disguised ***mask*** .,5.87906070040354
809,68,liked,embed,nonlocal,0,b,matrix_subj,number,consultants,mechanic,disguised,himself,The consultants that the mechanic liked disguised himself . <eos>,The consultants that the mechanic liked disguised himself .,the consultants that the mechanic liked disguised ***mask*** .,4.471617432065738
810,68,liked,embed,nonlocal,0,c,matrix_subj,number,bankers,consultant,disguised,himself,The bankers that the consultant liked disguised himself . <eos>,The bankers that the consultant liked disguised himself .,the bankers that the consultant liked disguised ***mask*** .,5.648437285657558
811,68,liked,embed,nonlocal,0,d,matrix_subj,number,consultants,banker,disguised,himself,The consultants that the banker liked disguised himself . <eos>,The consultants that the banker liked disguised himself .,the consultants that the banker liked disguised ***mask*** .,4.184703100473281
812,68,liked,embed,local,1,a,rc_subj,number,mechanic,consultants,disguised,himself,The mechanic that the consultants liked disguised himself . <eos>,The mechanic that the consultants liked disguised himself .,the mechanic that the consultants liked disguised ***mask*** .,2.5070912400820022
813,68,liked,embed,local,1,b,rc_subj,number,consultant,mechanics,disguised,himself,The consultant that the mechanics liked disguised himself . <eos>,The consultant that the mechanics liked disguised himself .,the consultant that the mechanics liked disguised ***mask*** .,2.650135814923832
814,68,liked,embed,local,1,c,rc_subj,number,banker,consultants,disguised,himself,The banker that the consultants liked disguised himself . <eos>,The banker that the consultants liked disguised himself .,the banker that the consultants liked disguised ***mask*** .,4.96611024741734
815,68,liked,embed,local,1,d,rc_subj,number,consultant,bankers,disguised,himself,The consultant that the bankers liked disguised himself . <eos>,The consultant that the bankers liked disguised himself .,the consultant that the bankers liked disguised ***mask*** .,4.689907738773676
816,69,liked,embed,local,1,a,none,none,mechanic,consultant,hated,himself,The mechanic that the consultant liked hated himself . <eos>,The mechanic that the consultant liked hated himself .,the mechanic that the consultant liked hated ***mask*** .,9.285974636923871
817,69,liked,embed,local,1,b,none,none,consultant,mechanic,hated,himself,The consultant that the mechanic liked hated himself . <eos>,The consultant that the mechanic liked hated himself .,the consultant that the mechanic liked hated ***mask*** .,9.193637021703152
818,69,liked,embed,local,1,c,none,none,banker,consultant,hated,himself,The banker that the consultant liked hated himself . <eos>,The banker that the consultant liked hated himself .,the banker that the consultant liked hated ***mask*** .,9.619655862047976
819,69,liked,embed,local,1,d,none,none,consultant,banker,hated,himself,The consultant that the banker liked hated himself . <eos>,The consultant that the banker liked hated himself .,the consultant that the banker liked hated ***mask*** .,9.651776360143753
820,69,liked,embed,nonlocal,0,a,matrix_subj,number,mechanics,consultant,hated,himself,The mechanics that the consultant liked hated himself . <eos>,The mechanics that the consultant liked hated himself .,the mechanics that the consultant liked hated ***mask*** .,11.051613963244627
821,69,liked,embed,nonlocal,0,b,matrix_subj,number,consultants,mechanic,hated,himself,The consultants that the mechanic liked hated himself . <eos>,The consultants that the mechanic liked hated himself .,the consultants that the mechanic liked hated ***mask*** .,10.255507442099706
