,item,clause_type,locality,grammatical,counterbalance,mismatch_position,mismatch_feature,nonlocal_subj,local_sub,verb,pronoun,sentence,sentence_no_eos,bert_sentence,surprisal
295,25,embed,nonlocal,0,d,local_subj,number,farmers,banker,embarrassed,themselves,The farmers said that the banker embarrassed themselves . <eos>,The farmers said that the banker embarrassed themselves .,the farmers said that the banker embarrassed ***mask*** .,8.39192976147841
296,25,embed,local,1,a,nonlocal_subj,number,mechanic,farmers,embarrassed,themselves,The mechanic said that the farmers embarrassed themselves . <eos>,The mechanic said that the farmers embarrassed themselves .,the mechanic said that the farmers embarrassed ***mask*** .,7.223972057880364
297,25,embed,local,1,b,nonlocal_subj,number,farmer,mechanics,embarrassed,themselves,The farmer said that the mechanics embarrassed themselves . <eos>,The farmer said that the mechanics embarrassed themselves .,the farmer said that the mechanics embarrassed ***mask*** .,8.392012470651903
298,25,embed,local,1,c,nonlocal_subj,number,banker,farmers,embarrassed,themselves,The banker said that the farmers embarrassed themselves . <eos>,The banker said that the farmers embarrassed themselves .,the banker said that the farmers embarrassed ***mask*** .,6.709787051010652
299,25,embed,local,1,d,nonlocal_subj,number,farmer,bankers,embarrassed,themselves,The farmer said that the bankers embarrassed themselves . <eos>,The farmer said that the bankers embarrassed themselves .,the farmer said that the bankers embarrassed ***mask*** .,9.781806768379846
300,26,embed,local,1,a,none,none,mechanics,farmers,disguised,themselves,The mechanics said that the farmers disguised themselves . <eos>,The mechanics said that the farmers disguised themselves .,the mechanics said that the farmers disguised ***mask*** .,0.010122036002439406
301,26,embed,local,1,b,none,none,farmers,mechanics,disguised,themselves,The farmers said that the mechanics disguised themselves . <eos>,The farmers said that the mechanics disguised themselves .,the farmers said that the mechanics disguised ***mask*** .,0.05064694147290765
302,26,embed,local,1,c,none,none,bankers,farmers,disguised,themselves,The bankers said that the farmers disguised themselves . <eos>,The bankers said that the farmers disguised themselves .,the bankers said that the farmers disguised ***mask*** .,0.012235591987758148
303,26,embed,local,1,d,none,none,farmers,bankers,disguised,themselves,The farmers said that the bankers disguised themselves . <eos>,The farmers said that the bankers disguised themselves .,the farmers said that the bankers disguised ***mask*** .,0.051798193180040794
304,26,embed,nonlocal,0,a,local_subj,number,mechanics,farmer,disguised,themselves,The mechanics said that the farmer disguised themselves . <eos>,The mechanics said that the farmer disguised themselves .,the mechanics said that the farmer disguised ***mask*** .,5.242750397305819
305,26,embed,nonlocal,0,b,local_subj,number,farmers,mechanic,disguised,themselves,The farmers said that the mechanic disguised themselves . <eos>,The farmers said that the mechanic disguised themselves .,the farmers said that the mechanic disguised ***mask*** .,5.304970775663009
306,26,embed,nonlocal,0,c,local_subj,number,bankers,farmer,disguised,themselves,The bankers said that the farmer disguised themselves . <eos>,The bankers said that the farmer disguised themselves .,the bankers said that the farmer disguised ***mask*** .,5.558690497310628
307,26,embed,nonlocal,0,d,local_subj,number,farmers,banker,disguised,themselves,The farmers said that the banker disguised themselves . <eos>,The farmers said that the banker disguised themselves .,the farmers said that the banker disguised ***mask*** .,4.890668915893384
308,26,embed,local,1,a,nonlocal_subj,number,mechanic,farmers,disguised,themselves,The mechanic said that the farmers disguised themselves . <eos>,The mechanic said that the farmers disguised themselves .,the mechanic said that the farmers disguised ***mask*** .,0.01465990812801001
309,26,embed,local,1,b,nonlocal_subj,number,farmer,mechanics,disguised,themselves,The farmer said that the mechanics disguised themselves . <eos>,The farmer said that the mechanics disguised themselves .,the farmer said that the mechanics disguised ***mask*** .,0.07133570188676977
310,26,embed,local,1,c,nonlocal_subj,number,banker,farmers,disguised,themselves,The banker said that the farmers disguised themselves . <eos>,The banker said that the farmers disguised themselves .,the banker said that the farmers disguised ***mask*** .,0.007691840562986455
311,26,embed,local,1,d,nonlocal_subj,number,farmer,bankers,disguised,themselves,The farmer said that the bankers disguised themselves . <eos>,The farmer said that the bankers disguised themselves .,the farmer said that the bankers disguised ***mask*** .,0.07962397237173897
312,27,embed,local,1,a,none,none,mechanics,farmers,hated,themselves,The mechanics said that the farmers hated themselves . <eos>,The mechanics said that the farmers hated themselves .,the mechanics said that the farmers hated ***mask*** .,10.606280535449976
313,27,embed,local,1,b,none,none,farmers,mechanics,hated,themselves,The farmers said that the mechanics hated themselves . <eos>,The farmers said that the mechanics hated themselves .,the farmers said that the mechanics hated ***mask*** .,10.837423659788648
314,27,embed,local,1,c,none,none,bankers,farmers,hated,themselves,The bankers said that the farmers hated themselves . <eos>,The bankers said that the farmers hated themselves .,the bankers said that the farmers hated ***mask*** .,9.967017509338579
315,27,embed,local,1,d,none,none,farmers,bankers,hated,themselves,The farmers said that the bankers hated themselves . <eos>,The farmers said that the bankers hated themselves .,the farmers said that the bankers hated ***mask*** .,11.06468070478511
316,27,embed,nonlocal,0,a,local_subj,number,mechanics,farmer,hated,themselves,The mechanics said that the farmer hated themselves . <eos>,The mechanics said that the farmer hated themselves .,the mechanics said that the farmer hated ***mask*** .,12.157459170836571
317,27,embed,nonlocal,0,b,local_subj,number,farmers,mechanic,hated,themselves,The farmers said that the mechanic hated themselves . <eos>,The farmers said that the mechanic hated themselves .,the farmers said that the mechanic hated ***mask*** .,12.822951740422107
318,27,embed,nonlocal,0,c,local_subj,number,bankers,farmer,hated,themselves,The bankers said that the farmer hated themselves . <eos>,The bankers said that the farmer hated themselves .,the bankers said that the farmer hated ***mask*** .,11.89081336758849
319,27,embed,nonlocal,0,d,local_subj,number,farmers,banker,hated,themselves,The farmers said that the banker hated themselves . <eos>,The farmers said that the banker hated themselves .,the farmers said that the banker hated ***mask*** .,12.52892418098829
320,27,embed,local,1,a,nonlocal_subj,number,mechanic,farmers,hated,themselves,The mechanic said that the farmers hated themselves . <eos>,The mechanic said that the farmers hated themselves .,the mechanic said that the farmers hated ***mask*** .,11.44759661656178
321,27,embed,local,1,b,nonlocal_subj,number,farmer,mechanics,hated,themselves,The farmer said that the mechanics hated themselves . <eos>,The farmer said that the mechanics hated themselves .,the farmer said that the mechanics hated ***mask*** .,11.215239866036905
322,27,embed,local,1,c,nonlocal_subj,number,banker,farmers,hated,themselves,The banker said that the farmers hated themselves . <eos>,The banker said that the farmers hated themselves .,the banker said that the farmers hated ***mask*** .,10.714779265117512
323,27,embed,local,1,d,nonlocal_subj,number,farmer,bankers,hated,themselves,The farmer said that the bankers hated themselves . <eos>,The farmer said that the bankers hated themselves .,the farmer said that the bankers hated ***mask*** .,12.072443820058876
324,28,embed,local,1,a,none,none,mechanics,farmers,doubted,themselves,The mechanics said that the farmers doubted themselves . <eos>,The mechanics said that the farmers doubted themselves .,the mechanics said that the farmers doubted ***mask*** .,9.39369668405742
325,28,embed,local,1,b,none,none,farmers,mechanics,doubted,themselves,The farmers said that the mechanics doubted themselves . <eos>,The farmers said that the mechanics doubted themselves .,the farmers said that the mechanics doubted ***mask*** .,10.336315301748064
326,28,embed,local,1,c,none,none,bankers,farmers,doubted,themselves,The bankers said that the farmers doubted themselves . <eos>,The bankers said that the farmers doubted themselves .,the bankers said that the farmers doubted ***mask*** .,9.210149888806292
327,28,embed,local,1,d,none,none,farmers,bankers,doubted,themselves,The farmers said that the bankers doubted themselves . <eos>,The farmers said that the bankers doubted themselves .,the farmers said that the bankers doubted ***mask*** .,10.777241351242372
328,28,embed,nonlocal,0,a,local_subj,number,mechanics,farmer,doubted,themselves,The mechanics said that the farmer doubted themselves . <eos>,The mechanics said that the farmer doubted themselves .,the mechanics said that the farmer doubted ***mask*** .,11.63863940817035
329,28,embed,nonlocal,0,b,local_subj,number,farmers,mechanic,doubted,themselves,The farmers said that the mechanic doubted themselves . <eos>,The farmers said that the mechanic doubted themselves .,the farmers said that the mechanic doubted ***mask*** .,12.204553820460177
330,28,embed,nonlocal,0,c,local_subj,number,bankers,farmer,doubted,themselves,The bankers said that the farmer doubted themselves . <eos>,The bankers said that the farmer doubted themselves .,the bankers said that the farmer doubted ***mask*** .,11.553118254939294
331,28,embed,nonlocal,0,d,local_subj,number,farmers,banker,doubted,themselves,The farmers said that the banker doubted themselves . <eos>,The farmers said that the banker doubted themselves .,the farmers said that the banker doubted ***mask*** .,12.163208207167658
332,28,embed,local,1,a,nonlocal_subj,number,mechanic,farmers,doubted,themselves,The mechanic said that the farmers doubted themselves . <eos>,The mechanic said that the farmers doubted themselves .,the mechanic said that the farmers doubted ***mask*** .,11.098094865384017
333,28,embed,local,1,b,nonlocal_subj,number,farmer,mechanics,doubted,themselves,The farmer said that the mechanics doubted themselves . <eos>,The farmer said that the mechanics doubted themselves .,the farmer said that the mechanics doubted ***mask*** .,11.556083671358827
334,28,embed,local,1,c,nonlocal_subj,number,banker,farmers,doubted,themselves,The banker said that the farmers doubted themselves . <eos>,The banker said that the farmers doubted themselves .,the banker said that the farmers doubted ***mask*** .,10.193361096526049
335,28,embed,local,1,d,nonlocal_subj,number,farmer,bankers,doubted,themselves,The farmer said that the bankers doubted themselves . <eos>,The farmer said that the bankers doubted themselves .,the farmer said that the bankers doubted ***mask*** .,12.39344511831124
336,29,embed,local,1,a,none,none,mechanics,managers,hurt,themselves,The mechanics said that the managers hurt themselves . <eos>,The mechanics said that the managers hurt themselves .,the mechanics said that the managers hurt ***mask*** .,4.807500985717606
