,item,clause_type,locality,grammatical,counterbalance,mismatch_position,mismatch_feature,nonlocal_subj,local_sub,verb,pronoun,sentence,sentence_no_eos,bert_sentence,surprisal
321,27,embed,nonlocal,0,b,local_subj,number,farmer,mechanics,hated,herself,The farmer said that the mechanics hated herself . <eos>,The farmer said that the mechanics hated herself .,the farmer said that the mechanics hated ***mask*** .,15.004585112593828
322,27,embed,nonlocal,0,c,local_subj,number,banker,farmers,hated,herself,The banker said that the farmers hated herself . <eos>,The banker said that the farmers hated herself .,the banker said that the farmers hated ***mask*** .,14.581715641977178
323,27,embed,nonlocal,0,d,local_subj,number,farmer,bankers,hated,herself,The farmer said that the bankers hated herself . <eos>,The farmer said that the bankers hated herself .,the farmer said that the bankers hated ***mask*** .,15.38837459365001
324,28,embed,local,1,a,none,none,mechanic,farmer,doubted,herself,The mechanic said that the farmer doubted herself . <eos>,The mechanic said that the farmer doubted herself .,the mechanic said that the farmer doubted ***mask*** .,12.266233249630572
325,28,embed,local,1,b,none,none,farmer,mechanic,doubted,herself,The farmer said that the mechanic doubted herself . <eos>,The farmer said that the mechanic doubted herself .,the farmer said that the mechanic doubted ***mask*** .,12.279971119622237
326,28,embed,local,1,c,none,none,banker,farmer,doubted,herself,The banker said that the farmer doubted herself . <eos>,The banker said that the farmer doubted herself .,the banker said that the farmer doubted ***mask*** .,11.764150391479362
327,28,embed,local,1,d,none,none,farmer,banker,doubted,herself,The farmer said that the banker doubted herself . <eos>,The farmer said that the banker doubted herself .,the farmer said that the banker doubted ***mask*** .,12.518773101763225
328,28,embed,local,1,a,nonlocal_subj,number,mechanics,farmer,doubted,herself,The mechanics said that the farmer doubted herself . <eos>,The mechanics said that the farmer doubted herself .,the mechanics said that the farmer doubted ***mask*** .,12.403141453043466
329,28,embed,local,1,b,nonlocal_subj,number,farmers,mechanic,doubted,herself,The farmers said that the mechanic doubted herself . <eos>,The farmers said that the mechanic doubted herself .,the farmers said that the mechanic doubted ***mask*** .,12.15470846957573
330,28,embed,local,1,c,nonlocal_subj,number,bankers,farmer,doubted,herself,The bankers said that the farmer doubted herself . <eos>,The bankers said that the farmer doubted herself .,the bankers said that the farmer doubted ***mask*** .,11.914666458202461
331,28,embed,local,1,d,nonlocal_subj,number,farmers,banker,doubted,herself,The farmers said that the banker doubted herself . <eos>,The farmers said that the banker doubted herself .,the farmers said that the banker doubted ***mask*** .,12.640488221491088
332,28,embed,nonlocal,0,a,local_subj,number,mechanic,farmers,doubted,herself,The mechanic said that the farmers doubted herself . <eos>,The mechanic said that the farmers doubted herself .,the mechanic said that the farmers doubted ***mask*** .,13.805634187331705
333,28,embed,nonlocal,0,b,local_subj,number,farmer,mechanics,doubted,herself,The farmer said that the mechanics doubted herself . <eos>,The farmer said that the mechanics doubted herself .,the farmer said that the mechanics doubted ***mask*** .,13.659242825488807
334,28,embed,nonlocal,0,c,local_subj,number,banker,farmers,doubted,herself,The banker said that the farmers doubted herself . <eos>,The banker said that the farmers doubted herself .,the banker said that the farmers doubted ***mask*** .,13.35986033651797
335,28,embed,nonlocal,0,d,local_subj,number,farmer,bankers,doubted,herself,The farmer said that the bankers doubted herself . <eos>,The farmer said that the bankers doubted herself .,the farmer said that the bankers doubted ***mask*** .,14.679438369459271
336,29,embed,local,1,a,none,none,mechanic,manager,hurt,herself,The mechanic said that the manager hurt herself . <eos>,The mechanic said that the manager hurt herself .,the mechanic said that the manager hurt ***mask*** .,6.604071729547974
337,29,embed,local,1,b,none,none,manager,mechanic,hurt,herself,The manager said that the mechanic hurt herself . <eos>,The manager said that the mechanic hurt herself .,the manager said that the mechanic hurt ***mask*** .,6.791027299035035
338,29,embed,local,1,c,none,none,banker,manager,hurt,herself,The banker said that the manager hurt herself . <eos>,The banker said that the manager hurt herself .,the banker said that the manager hurt ***mask*** .,6.6516576111661
339,29,embed,local,1,d,none,none,manager,banker,hurt,herself,The manager said that the banker hurt herself . <eos>,The manager said that the banker hurt herself .,the manager said that the banker hurt ***mask*** .,7.709463324378931
340,29,embed,local,1,a,nonlocal_subj,number,mechanics,manager,hurt,herself,The mechanics said that the manager hurt herself . <eos>,The mechanics said that the manager hurt herself .,the mechanics said that the manager hurt ***mask*** .,8.747426378757234
341,29,embed,local,1,b,nonlocal_subj,number,managers,mechanic,hurt,herself,The managers said that the mechanic hurt herself . <eos>,The managers said that the mechanic hurt herself .,the managers said that the mechanic hurt ***mask*** .,6.524762953836629
342,29,embed,local,1,c,nonlocal_subj,number,bankers,manager,hurt,herself,The bankers said that the manager hurt herself . <eos>,The bankers said that the manager hurt herself .,the bankers said that the manager hurt ***mask*** .,7.476822139805207
343,29,embed,local,1,d,nonlocal_subj,number,managers,banker,hurt,herself,The managers said that the banker hurt herself . <eos>,The managers said that the banker hurt herself .,the managers said that the banker hurt ***mask*** .,7.863804575021281
344,29,embed,nonlocal,0,a,local_subj,number,mechanic,managers,hurt,herself,The mechanic said that the managers hurt herself . <eos>,The mechanic said that the managers hurt herself .,the mechanic said that the managers hurt ***mask*** .,8.354271762788873
345,29,embed,nonlocal,0,b,local_subj,number,manager,mechanics,hurt,herself,The manager said that the mechanics hurt herself . <eos>,The manager said that the mechanics hurt herself .,the manager said that the mechanics hurt ***mask*** .,9.790943680738264
346,29,embed,nonlocal,0,c,local_subj,number,banker,managers,hurt,herself,The banker said that the managers hurt herself . <eos>,The banker said that the managers hurt herself .,the banker said that the managers hurt ***mask*** .,8.916054258841141
347,29,embed,nonlocal,0,d,local_subj,number,manager,bankers,hurt,herself,The manager said that the bankers hurt herself . <eos>,The manager said that the bankers hurt herself .,the manager said that the bankers hurt ***mask*** .,10.583905667551953
348,30,embed,local,1,a,none,none,mechanic,manager,injured,herself,The mechanic said that the manager injured herself . <eos>,The mechanic said that the manager injured herself .,the mechanic said that the manager injured ***mask*** .,4.777587727088433
349,30,embed,local,1,b,none,none,manager,mechanic,injured,herself,The manager said that the mechanic injured herself . <eos>,The manager said that the mechanic injured herself .,the manager said that the mechanic injured ***mask*** .,5.054113544694977
350,30,embed,local,1,c,none,none,banker,manager,injured,herself,The banker said that the manager injured herself . <eos>,The banker said that the manager injured herself .,the banker said that the manager injured ***mask*** .,4.862632786757594
351,30,embed,local,1,d,none,none,manager,banker,injured,herself,The manager said that the banker injured herself . <eos>,The manager said that the banker injured herself .,the manager said that the banker injured ***mask*** .,5.359081566257196
352,30,embed,local,1,a,nonlocal_subj,number,mechanics,manager,injured,herself,The mechanics said that the manager injured herself . <eos>,The mechanics said that the manager injured herself .,the mechanics said that the manager injured ***mask*** .,6.085650637827845
353,30,embed,local,1,b,nonlocal_subj,number,managers,mechanic,injured,herself,The managers said that the mechanic injured herself . <eos>,The managers said that the mechanic injured herself .,the managers said that the mechanic injured ***mask*** .,4.782889536101503
354,30,embed,local,1,c,nonlocal_subj,number,bankers,manager,injured,herself,The bankers said that the manager injured herself . <eos>,The bankers said that the manager injured herself .,the bankers said that the manager injured ***mask*** .,4.8407208476459305
355,30,embed,local,1,d,nonlocal_subj,number,managers,banker,injured,herself,The managers said that the banker injured herself . <eos>,The managers said that the banker injured herself .,the managers said that the banker injured ***mask*** .,4.993812453337152
356,30,embed,nonlocal,0,a,local_subj,number,mechanic,managers,injured,herself,The mechanic said that the managers injured herself . <eos>,The mechanic said that the managers injured herself .,the mechanic said that the managers injured ***mask*** .,6.377186838797263
357,30,embed,nonlocal,0,b,local_subj,number,manager,mechanics,injured,herself,The manager said that the mechanics injured herself . <eos>,The manager said that the mechanics injured herself .,the manager said that the mechanics injured ***mask*** .,6.797613230776266
358,30,embed,nonlocal,0,c,local_subj,number,banker,managers,injured,herself,The banker said that the managers injured herself . <eos>,The banker said that the managers injured herself .,the banker said that the managers injured ***mask*** .,6.787422575204372
359,30,embed,nonlocal,0,d,local_subj,number,manager,bankers,injured,herself,The manager said that the bankers injured herself . <eos>,The manager said that the bankers injured herself .,the manager said that the bankers injured ***mask*** .,7.879062440090983
360,31,embed,local,1,a,none,none,mechanic,manager,congratulated,herself,The mechanic said that the manager congratulated herself . <eos>,The mechanic said that the manager congratulated herself .,the mechanic said that the manager congratulated ***mask*** .,10.210492423559755
361,31,embed,local,1,b,none,none,manager,mechanic,congratulated,herself,The manager said that the mechanic congratulated herself . <eos>,The manager said that the mechanic congratulated herself .,the manager said that the mechanic congratulated ***mask*** .,9.830478946805233
362,31,embed,local,1,c,none,none,banker,manager,congratulated,herself,The banker said that the manager congratulated herself . <eos>,The banker said that the manager congratulated herself .,the banker said that the manager congratulated ***mask*** .,10.307596591053196
363,31,embed,local,1,d,none,none,manager,banker,congratulated,herself,The manager said that the banker congratulated herself . <eos>,The manager said that the banker congratulated herself .,the manager said that the banker congratulated ***mask*** .,11.105626095355005
364,31,embed,local,1,a,nonlocal_subj,number,mechanics,manager,congratulated,herself,The mechanics said that the manager congratulated herself . <eos>,The mechanics said that the manager congratulated herself .,the mechanics said that the manager congratulated ***mask*** .,11.677198360177156
